"","dates","pos_mean","pos_lb","pos_ub","region"
"23",2021-03-30,0,0,0,"east_of_england"
"24",2021-03-31,0,0,0,"east_of_england"
"25",2021-04-01,0,0,0,"east_of_england"
"26",2021-04-02,0,0,0,"east_of_england"
"27",2021-04-03,0,0,0,"east_of_england"
"28",2021-04-04,0,0,0,"east_of_england"
"29",2021-04-05,0.00322580645161299,0,0,"east_of_england"
"30",2021-04-06,0.00594844215460744,0,0.00367107195300697,"east_of_england"
"31",2021-04-07,0.0139009811797839,0,0.202429149797567,"east_of_england"
"32",2021-04-08,0.0290410890953476,0,0.462531328320797,"east_of_england"
"33",2021-04-09,0.0454943074253445,0,0.454900568181815,"east_of_england"
"34",2021-04-10,0.149996883657245,0,1.22324159021406,"east_of_england"
"35",2021-04-11,0.263534515051639,0,1.28669724770641,"east_of_england"
"36",2021-04-12,0.451779493748322,0,1.90677966101694,"east_of_england"
"37",2021-04-13,0.62724891334966,0,1.89473684210526,"east_of_england"
"38",2021-04-14,1.09314878648726,0,2.91777188328912,"east_of_england"
"39",2021-04-15,1.35109178536701,0,3.02462265440415,"east_of_england"
"40",2021-04-16,1.95712923039755,0.692800736475773,4.1994750656168,"east_of_england"
"41",2021-04-17,2.32319945842324,0.785340314136129,4.66859212548868,"east_of_england"
"42",2021-04-18,3.07419392564253,1.27551020408163,4.7304874536487,"east_of_england"
"43",2021-04-19,3.59815943878305,1.7512871853547,6.19469026548672,"east_of_england"
"44",2021-04-20,4.64727377234808,2.45742122312752,7.12347257743678,"east_of_england"
"45",2021-04-21,4.78252820961156,2.58620689655172,8.07980632373102,"east_of_england"
"46",2021-04-22,6.27046345583951,3.27272727272727,11.046511627907,"east_of_england"
"47",2021-04-23,7.94366934423727,5.01630434782608,10.9022556390977,"east_of_england"
"48",2021-04-24,8.72466065909001,4.88721804511278,12.6888217522659,"east_of_england"
"49",2021-04-25,10.7418157100364,7.11974110032363,14.2857142857143,"east_of_england"
"50",2021-04-26,10.1211972912233,6.58662937283328,14.2222222222222,"east_of_england"
"51",2021-04-27,12.8981681156556,9.1254752851711,17.5084175084175,"east_of_england"
"52",2021-04-28,14.5692235634534,11.1111111111111,18.75,"east_of_england"
"53",2021-04-29,15.8994239728417,12.2362869198312,20.4724409448819,"east_of_england"
"54",2021-04-30,19.3163686099184,14.7678929765886,24.1525423728814,"east_of_england"
"55",2021-05-01,21.1135025782654,14.4067796610169,26.0869565217391,"east_of_england"
"56",2021-05-02,24.7029725721785,19.2177277096964,30,"east_of_england"
"57",2021-05-03,25.2940694135114,20.5020920502092,30.8755760368664,"east_of_england"
"58",2021-05-04,28.8683501154785,22.1276595744681,35.9100877192982,"east_of_england"
"59",2021-05-05,30.4261435291284,24.4444444444444,36.0576923076923,"east_of_england"
"60",2021-05-06,33.3237948497648,27.7372262773723,39.8230088495575,"east_of_england"
"61",2021-05-07,36.3356867998712,28.7735849056604,44.8453608247423,"east_of_england"
"62",2021-05-08,39.3681092081788,32.2448979591837,46.4285714285714,"east_of_england"
"63",2021-05-09,40.2173622459699,34.112607980255,48.7437185929648,"east_of_england"
"64",2021-05-10,46.1270167902629,40.2654867256637,51.8987341772152,"east_of_england"
"65",2021-05-11,48.4770759814484,41.7670682730924,53.5065491612363,"east_of_england"
"66",2021-05-12,50.0952748926242,43.859649122807,56.1320754716981,"east_of_england"
"67",2021-05-13,53.1740890508803,46.9387755102041,60.6194690265487,"east_of_england"
"68",2021-05-14,54.03448083213,48.5671428571429,61.2551136363636,"east_of_england"
"69",2021-05-15,59.0128497096397,52.3489932885906,65.1376146788991,"east_of_england"
"70",2021-05-16,60.8231735901967,53.4907690565183,66.9090909090909,"east_of_england"
"71",2021-05-17,67.3639235447667,61.5873015873016,74.1463414634146,"east_of_england"
"72",2021-05-18,67.2845646596961,62.0408163265306,73.0201863354037,"east_of_england"
"73",2021-05-19,72.0939547721379,65.9090909090909,78.978912601626,"east_of_england"
"74",2021-05-20,67.599431923689,62.5951602014852,72.8813559322034,"east_of_england"
"75",2021-05-21,73.0949225463501,67.5669935533217,78.8194444444444,"east_of_england"
"76",2021-05-22,74.5422520540019,68.9007287985866,78.8321167883212,"east_of_england"
"77",2021-05-23,77.717596341954,71.563981042654,82.4607329842932,"east_of_england"
"78",2021-05-24,79.3726148202334,73.5973597359736,84.3843843843844,"east_of_england"
"79",2021-05-25,79.6359780567129,74.5018583384582,83.3333333333333,"east_of_england"
"80",2021-05-26,81.1106852518662,75,86.0058309037901,"east_of_england"
"81",2021-05-27,83.3690496865168,79.1304347826087,87.0870870870871,"east_of_england"
"82",2021-05-28,86.4463385875471,82.4137931034483,90.7643312101911,"east_of_england"
"83",2021-05-29,86.0404006545067,82.450084752444,89.6722310080244,"east_of_england"
"84",2021-05-30,89.044484711738,84.8679226475279,93.1034482758621,"east_of_england"
"85",2021-05-31,88.4759679569816,85.239852398524,91.4687323943662,"east_of_england"
"86",2021-06-01,89.6814337183001,85.8735856772845,92.5465838509317,"east_of_england"
"87",2021-06-02,91.5701011399253,88.1542699724518,94.3589743589744,"east_of_england"
"88",2021-06-03,91.9491565660496,88.525336956188,94.6587537091988,"east_of_england"
"89",2021-06-04,91.7478345006599,88.8311688311688,94.579945799458,"east_of_england"
"90",2021-06-05,91.7753602752731,88.9167581286871,94.2074063328366,"east_of_england"
"91",2021-06-06,92.1010267513135,89.5384615384615,94.1176470588235,"east_of_england"
"92",2021-06-07,93.7825282853677,91.3907284768212,95.8333333333333,"east_of_england"
"93",2021-06-08,95.470832763988,93.6102236421725,97.085201793722,"east_of_england"
"94",2021-06-09,94.6831365376535,92.0770877944325,96.4200477326969,"east_of_england"
"95",2021-06-10,95.8707830009931,94.212962962963,97.2972972972973,"east_of_england"
"96",2021-06-11,95.9842737466008,93.298969072165,97.6905311778291,"east_of_england"
"97",2021-06-12,96.3020045692714,94.7154471544715,97.7473090434156,"east_of_england"
"98",2021-06-13,96.4892992111669,94.4862155388471,98.5772357723577,"east_of_england"
"99",2021-06-14,96.7546439902747,95.7166392092257,97.9367844698855,"east_of_england"
"100",2021-06-15,97.6574329697676,95.9923664122137,98.7826086956522,"east_of_england"
"101",2021-06-16,97.5184735208361,96.1538461538462,98.7037037037037,"east_of_england"
"102",2021-06-17,98.0122730448015,96.6876971608833,99.0196078431373,"east_of_england"
"103",2021-06-18,97.9745490165318,96.8,98.991935483871,"east_of_england"
"104",2021-06-19,98.3899000226994,96.5891472868217,99.2927864214993,"east_of_england"
"105",2021-06-20,98.5875774430683,97.5476839237057,99.5664739884393,"east_of_england"
"106",2021-06-21,98.747065344498,98.0336972411566,99.4974874371859,"east_of_england"
"107",2021-06-22,98.838570219399,98.0132450331126,99.4575045207957,"east_of_england"
"108",2021-06-23,99.0235845995976,98.105548037889,99.8415213946117,"east_of_england"
"109",2021-06-24,98.9990619769665,98.3568075117371,99.5398773006135,"east_of_england"
"110",2021-06-25,99.2621197411385,98.4240687679083,99.7447850149,"east_of_england"
"111",2021-06-26,99.1070193260057,98.4356197352587,99.622641509434,"east_of_england"
"112",2021-06-27,99.3364511273933,98.7593052109181,99.8650706544108,"east_of_england"
"113",2021-06-28,99.2848176065278,98.703888334995,99.7677119628339,"east_of_england"
"114",2021-06-29,99.4508401040611,99.0857142857143,99.8087954110899,"east_of_england"
"115",2021-06-30,99.4888059604778,99.1304137583046,99.8415213946117,"east_of_england"
"116",2021-07-01,99.5323393407832,98.5955056179775,99.8505231689088,"east_of_england"
"117",2021-07-02,99.5878258695841,99.2105263157895,99.844840961986,"east_of_england"
"118",2021-07-03,99.6314822410152,99.2676973148902,99.8490566037736,"east_of_england"
"119",2021-07-04,99.7265046106424,99.4132439228835,100,"east_of_england"
"120",2021-07-05,99.7817342749681,99.3939393939394,100,"east_of_england"
"121",2021-07-06,99.7793533470044,99.4535519125683,99.9401555954518,"east_of_england"
"122",2021-07-07,99.7981350153485,99.5581520369891,100,"east_of_england"
"123",2021-07-08,99.8302568419757,99.6134732192159,100,"east_of_england"
"124",2021-07-09,99.8367236926138,99.6367410482615,99.9545247839927,"east_of_england"
"125",2021-07-10,99.857838378133,99.5287464655985,100,"east_of_england"
"126",2021-07-11,99.8724138920099,99.7214484679666,100,"east_of_england"
"127",2021-07-12,99.8906601197261,99.737876802097,100,"east_of_england"
"128",2021-07-13,99.8998907804823,99.7299382716049,100,"east_of_england"
"129",2021-07-14,99.9069183044568,99.7803002563164,100,"east_of_england"
"130",2021-07-15,99.8992264641939,99.7802932050343,99.9702203692674,"east_of_england"
"131",2021-07-16,99.9247841957303,99.8070119009328,100,"east_of_england"
"132",2021-07-17,99.9356170997627,99.6869129618034,100,"east_of_england"
"133",2021-07-18,99.93458819223,99.8137108792846,100,"east_of_england"
"134",2021-07-19,99.9521017002497,99.8618469037715,100,"east_of_england"
"135",2021-07-20,99.9460306935706,99.8403575989783,100,"east_of_england"
"136",2021-07-21,99.9592613830852,99.8331108144192,100,"east_of_england"
"137",2021-07-22,99.9649549704245,99.8950314905528,100,"east_of_england"
"138",2021-07-23,99.9733557542517,99.8772001637331,100,"east_of_england"
"139",2021-07-24,99.9712733344053,99.8361998361998,100,"east_of_england"
"140",2021-07-25,99.9818008390187,99.9168053244592,100,"east_of_england"
"141",2021-07-26,99.9777095820557,99.8823529411765,100,"east_of_england"
"142",2021-07-27,99.9811509241671,99.9094757823703,100,"east_of_england"
"143",2021-07-28,99.9805486896384,99.8779991866612,100,"east_of_england"
"144",2021-07-29,99.9844891185777,99.907063197026,100,"east_of_england"
"145",2021-07-30,99.9827712335049,99.9074074074074,100,"east_of_england"
"146",2021-07-31,99.9878748979949,99.9080459770115,100,"east_of_england"
"147",2021-03-08,0,0,0,"midlands"
"148",2021-03-09,0,0,0,"midlands"
"149",2021-03-10,0,0,0,"midlands"
"150",2021-03-11,0,0,0,"midlands"
"151",2021-03-12,0,0,0,"midlands"
"152",2021-03-13,0,0,0,"midlands"
"153",2021-03-14,0,0,0,"midlands"
"154",2021-03-15,0,0,0,"midlands"
"155",2021-03-16,0,0,0,"midlands"
"156",2021-03-17,0,0,0,"midlands"
"157",2021-03-18,0,0,0,"midlands"
"158",2021-03-19,0,0,0,"midlands"
"159",2021-03-20,0,0,0,"midlands"
"160",2021-03-21,0,0,0,"midlands"
"161",2021-03-22,0,0,0,"midlands"
"162",2021-03-23,0,0,0,"midlands"
"163",2021-03-24,0,0,0,"midlands"
"164",2021-03-25,0,0,0,"midlands"
"165",2021-03-26,0,0,0,"midlands"
"166",2021-03-27,0,0,0,"midlands"
"167",2021-03-28,0,0,0,"midlands"
"168",2021-03-29,0,0,0,"midlands"
"169",2021-03-30,0,0,0,"midlands"
"170",2021-03-31,0,0,0,"midlands"
"171",2021-04-01,0,0,0,"midlands"
"172",2021-04-02,0,0,0,"midlands"
"173",2021-04-03,0,0,0,"midlands"
"174",2021-04-04,0.000200393361029161,0,0,"midlands"
"175",2021-04-05,0.00428678162039235,0,0.0934472149515541,"midlands"
"176",2021-04-06,0.093107330978391,0,0.527704485488123,"midlands"
"177",2021-04-07,0.0917133919269635,0,0.524109014675056,"midlands"
"178",2021-04-08,0.156408501743231,0,0.695134061569014,"midlands"
"179",2021-04-09,0.266409503589179,0,0.876095118898623,"midlands"
"180",2021-04-10,0.388032551416555,0,1.19825708061002,"midlands"
"181",2021-04-11,0.540725667281479,0,1.52008686210641,"midlands"
"182",2021-04-12,0.708160380870857,0,1.70575692963753,"midlands"
"183",2021-04-13,0.881388950786352,0,2.14190093708166,"midlands"
"184",2021-04-14,1.20203701536172,0,2.37837837837838,"midlands"
"185",2021-04-15,1.88768303870101,0.632911392405067,3.28436082601564,"midlands"
"186",2021-04-16,1.97519020007024,0.524246395806027,3.43642611683849,"midlands"
"187",2021-04-17,2.84410727777815,1.51912281830673,4.49641979333868,"midlands"
"188",2021-04-18,2.69254515847558,0.962861072902343,4.32634365788723,"midlands"
"189",2021-04-19,3.43479670747873,1.71544016424288,5.3763440860215,"midlands"
"190",2021-04-20,4.48310527273529,2.68096514745308,6.71111332624491,"midlands"
"191",2021-04-21,5.12227832914407,2.92479108635098,7.31382978723404,"midlands"
"192",2021-04-22,5.42357826767711,2.73775216138329,7.52823086574655,"midlands"
"193",2021-04-23,6.65073413708521,3.86568888690267,9.24050632911393,"midlands"
"194",2021-04-24,7.36545088673603,4.71428571428572,9.7788186606471,"midlands"
"195",2021-04-25,8.30759451849169,5.19685039370079,11.1940298507463,"midlands"
"196",2021-04-26,9.27680972775882,5.92948717948718,12.1820615796519,"midlands"
"197",2021-04-27,10.344048357059,7.17185385656293,13.7085117121938,"midlands"
"198",2021-04-28,12.2356650093354,8.60058309037901,15.63859311072,"midlands"
"199",2021-04-29,12.7211716349351,8.20512820512821,15.8539186909989,"midlands"
"200",2021-04-30,14.5261371697554,10.4651162790698,18.3862433862434,"midlands"
"201",2021-05-01,16.5021495325688,12.4207858048162,19.6497493734336,"midlands"
"202",2021-05-02,18.4374974019441,14.3097573068455,22.2067039106145,"midlands"
"203",2021-05-03,19.7242316811579,16.3690476190476,23.6306729264476,"midlands"
"204",2021-05-04,20.6672237416977,15.9879336349925,25.2032520325203,"midlands"
"205",2021-05-05,23.0107768753766,17.5891758917589,26.7403402440752,"midlands"
"206",2021-05-06,25.5545323354713,21.4180206794682,30.6629834254144,"midlands"
"207",2021-05-07,27.3379844220001,22.8373702422145,31.5642458100559,"midlands"
"208",2021-05-08,28.5867014451787,23.2116788321168,33.0469435307017,"midlands"
"209",2021-05-09,31.1557140966741,27.3743016759777,36.4275668073136,"midlands"
"210",2021-05-10,35.588553341792,31.25,39.6433470507545,"midlands"
"211",2021-05-11,36.7551180262858,32.4929971988796,41.3297472942882,"midlands"
"212",2021-05-12,38.6871068997831,34.5911949685535,42.4635332252836,"midlands"
"213",2021-05-13,41.8182966394364,37.3720136518771,46.8189233278956,"midlands"
"214",2021-05-14,44.3262325487408,39.1653225806452,49.7409765026082,"midlands"
"215",2021-05-15,47.2633295740438,41.6413373860182,51.931330472103,"midlands"
"216",2021-05-16,49.8106715133642,45.0724637681159,55.1622418879056,"midlands"
"217",2021-05-17,51.8641061224623,47.2919418758256,56.0975609756098,"midlands"
"218",2021-05-18,55.094124724359,51.2855209742896,60.3997854460933,"midlands"
"219",2021-05-19,58.9758963437251,55.0457223622369,63.2058287795993,"midlands"
"220",2021-05-20,61.1898625597472,55.663430420712,65.527950310559,"midlands"
"221",2021-05-21,63.5966056845207,59.1735537190083,67.6678445229682,"midlands"
"222",2021-05-22,66.5849952071915,61.0350076103501,70.8703374777975,"midlands"
"223",2021-05-23,68.3598803182058,64.1509433962264,73.1221235567046,"midlands"
"224",2021-05-24,71.2772247906419,67.2752808988764,75.6338028169014,"midlands"
"225",2021-05-25,72.9488236316431,69.7274031563845,76.221928665786,"midlands"
"226",2021-05-26,75.2279380250771,71.6645489199492,79.0760869565217,"midlands"
"227",2021-05-27,77.5678567880301,74.0136054421769,80.8336096759982,"midlands"
"228",2021-05-28,79.2037716927696,76.0197775030902,82.3613086770982,"midlands"
"229",2021-05-29,81.7701850258962,77.6566757493188,84.9740932642487,"midlands"
"230",2021-05-30,82.4165222108486,78.8697788697789,85.3658536585366,"midlands"
"231",2021-05-31,83.9995368355053,81.4765100671141,86.7486338797814,"midlands"
"232",2021-06-01,86.0946961379815,83.7981407702523,88.548135293825,"midlands"
"233",2021-06-02,87.6650654418528,85.0170261066969,89.8817345597897,"midlands"
"234",2021-06-03,88.3471210841951,85.9737638748739,90.3409361862733,"midlands"
"235",2021-06-04,89.3108125990274,87.9102192134107,91.0189529617241,"midlands"
"236",2021-06-05,90.1329631458779,88.1818181818182,92.1951219512195,"midlands"
"237",2021-06-06,91.6524892414473,89.591439688716,93.312434691745,"midlands"
"238",2021-06-07,92.099351044143,90.3385631709331,93.8461538461538,"midlands"
"239",2021-06-08,93.1117182378509,91.6450386026091,94.6271050521251,"midlands"
"240",2021-06-09,93.7503474893909,92.2800397219464,95.1222115765137,"midlands"
"241",2021-06-10,94.397181830885,92.8400236814799,95.7641196013289,"midlands"
"242",2021-06-11,95.0003299793097,93.7496701266713,96.1825726141079,"midlands"
"243",2021-06-12,95.5790659395353,94.3910256410256,96.8159833924144,"midlands"
"244",2021-06-13,96.0055767449999,94.6745562130178,97.1557334033062,"midlands"
"245",2021-06-14,96.3058030884468,95.198989260897,97.179771856496,"midlands"
"246",2021-06-15,97.0146183105767,95.9697920588202,97.930614729154,"midlands"
"247",2021-06-16,97.1337801921108,96.3248369887374,97.9522184300341,"midlands"
"248",2021-06-17,97.4952679372772,96.6931216931217,98.221695317131,"midlands"
"249",2021-06-18,97.5754447900648,96.7659494939892,98.1908872296765,"midlands"
"250",2021-06-19,97.9771390615175,97.0914859862507,98.6087320405993,"midlands"
"251",2021-06-20,98.093218763883,97.262180974478,98.6855941114616,"midlands"
"252",2021-06-21,98.1722730869664,96.964586846543,98.7679671457906,"midlands"
"253",2021-06-22,98.5553072659442,98.1321503383822,99.0861618798956,"midlands"
"254",2021-06-23,98.5504995150142,98.0089394555059,99.0738198511004,"midlands"
"255",2021-06-24,98.6295066779966,98.0047505938242,99.0639625585023,"midlands"
"256",2021-06-25,98.8317700865667,98.3924004384362,99.2381317846221,"midlands"
"257",2021-06-26,98.9402055420865,98.4939759036145,99.2712818814177,"midlands"
"258",2021-06-27,99.0070224670813,98.6115493846639,99.3268754743817,"midlands"
"259",2021-06-28,99.0329443037545,98.4575835475578,99.4088087496305,"midlands"
"260",2021-06-29,99.1785252414144,98.826895565093,99.4748223663886,"midlands"
"261",2021-06-30,99.2066822731074,98.9070547702258,99.5137299771167,"midlands"
"262",2021-07-01,99.3551403417789,99.0312438899752,99.6163332419841,"midlands"
"263",2021-07-02,99.4034877755328,99.0789146128952,99.663735126746,"midlands"
"264",2021-07-03,99.4637194653483,99.1923641703377,99.6880998080614,"midlands"
"265",2021-07-04,99.5116392146083,99.2888888888889,99.7233400402415,"midlands"
"266",2021-07-05,99.5186886666565,99.3140989556424,99.7175141242938,"midlands"
"267",2021-07-06,99.592016987579,99.3517963784667,99.7901364113326,"midlands"
"268",2021-07-07,99.647243865768,99.4232749742533,99.8070242791339,"midlands"
"269",2021-07-08,99.6849249014342,99.4365743721829,99.848828420257,"midlands"
"270",2021-07-09,99.7130788362623,99.5605200512727,99.8583569405099,"midlands"
"271",2021-07-10,99.721541442358,99.563567278921,99.8502433545489,"midlands"
"272",2021-07-11,99.7710264554984,99.6171597977709,99.8812752444971,"midlands"
"273",2021-07-12,99.7755466431128,99.6042216358839,99.8906420871739,"midlands"
"274",2021-07-13,99.8119244275214,99.6995188053241,99.9143468950749,"midlands"
"275",2021-07-14,99.8356118227891,99.705663023012,99.9237998475997,"midlands"
"276",2021-07-15,99.831845973209,99.7221854742691,99.9113159738616,"midlands"
"277",2021-07-16,99.8643328843739,99.7542997542998,99.9461108025484,"midlands"
"278",2021-07-17,99.8696345436468,99.7373358348968,99.9584545076859,"midlands"
"279",2021-07-18,99.8925226584753,99.7985378762117,99.9638423526576,"midlands"
"280",2021-07-19,99.8988417032253,99.8084553290464,99.97227228615,"midlands"
"281",2021-07-20,99.9092554731915,99.8254330602927,99.9721487258042,"midlands"
"282",2021-07-21,99.9215713458352,99.8494429388738,99.9852485617348,"midlands"
"283",2021-07-22,99.9236099893685,99.8376284564184,99.9861935662018,"midlands"
"284",2021-07-23,99.9301610410078,99.838187592777,100,"midlands"
"285",2021-07-24,99.934517224197,99.8330477010985,99.9848093574358,"midlands"
"286",2021-07-25,99.9310048976075,99.8560892246807,99.981311904317,"midlands"
"287",2021-07-26,99.9530702114559,99.8741870137586,100,"midlands"
"288",2021-07-27,99.9536403354543,99.8834955407638,100,"midlands"
"289",2021-07-28,99.9611671013842,99.9022673964034,100,"midlands"
"290",2021-07-29,99.958588849453,99.8816801419838,100,"midlands"
"291",2021-07-30,99.9647318475875,99.9032009861115,100,"midlands"
"292",2021-07-31,99.968421307028,99.8744664825508,100,"midlands"
"293",2021-03-08,0,0,0,"london"
"294",2021-03-09,0,0,0,"london"
"295",2021-03-10,0,0,0,"london"
"296",2021-03-11,0,0,0,"london"
"297",2021-03-12,0,0,0,"london"
"298",2021-03-13,0,0,0,"london"
"299",2021-03-14,0,0,0,"london"
"300",2021-03-15,0,0,0,"london"
"301",2021-03-16,0,0,0,"london"
"302",2021-03-17,0,0,0,"london"
"303",2021-03-18,0,0,0,"london"
"304",2021-03-19,0,0,0,"london"
"305",2021-03-20,0,0,0,"london"
"306",2021-03-21,0,0,0,"london"
"307",2021-03-22,0,0,0,"london"
"308",2021-03-23,0,0,0,"london"
"309",2021-03-24,0,0,0,"london"
"310",2021-03-25,0,0,0,"london"
"311",2021-03-26,0.000127064803049559,0,0,"london"
"312",2021-03-27,0.00580742299379942,0,0,"london"
"313",2021-03-28,0.00977271216779518,0,0.138121546961323,"london"
"314",2021-03-29,0.0346449123934932,0,0.394389418651224,"london"
"315",2021-03-30,0.136778111217323,0,0.689655172413794,"london"
"316",2021-03-31,0.254254856367868,0,1.03456102687956,"london"
"317",2021-04-01,0.403250085585526,0,1.13207547169811,"london"
"318",2021-04-02,0.562805413527945,0,1.60776742736434,"london"
"319",2021-04-03,0.802353599492327,0.120772946859904,2.10396039603961,"london"
"320",2021-04-04,1.0419582502514,0.332594235033257,1.99600798403193,"london"
"321",2021-04-05,1.44001408779509,0.467289719626163,2.67857142857143,"london"
"322",2021-04-06,1.86606422637159,0.842992623814542,3.16622691292876,"london"
"323",2021-04-07,2.13161783142079,0.996677740863783,3.69518842419798,"london"
"324",2021-04-08,2.46132236135448,1.3978494623656,4.40806045340051,"london"
"325",2021-04-09,3.05886186539266,1.60891089108911,4.59893048128342,"london"
"326",2021-04-10,3.24194733240487,1.64512338425382,5.38990825688074,"london"
"327",2021-04-11,3.98063094584035,2.40639381985535,5.9314403280449,"london"
"328",2021-04-12,4.55115705257663,2.67857142857143,6.81453748844058,"london"
"329",2021-04-13,5.02785909486134,2.98507462686567,7.0615034168565,"london"
"330",2021-04-14,6.15706450754114,4.13563186121706,8.82070949185043,"london"
"331",2021-04-15,7.45605908744651,5.32048167493016,10.2298686321701,"london"
"332",2021-04-16,7.79755063555979,5.42975945801933,10.3988603988604,"london"
"333",2021-04-17,8.54947760162182,5.92485549132948,11.40642303433,"london"
"334",2021-04-18,9.67360770379954,6.83446851677415,12.7371859904774,"london"
"335",2021-04-19,11.1832803163299,7.93650793650794,14.5736434108527,"london"
"336",2021-04-20,12.2184700361291,9.21658986175116,15.603533931706,"london"
"337",2021-04-21,12.6946938963557,9.02777777777778,15.9454545454545,"london"
"338",2021-04-22,14.8914222321861,11.5853658536585,19.0520282186949,"london"
"339",2021-04-23,16.4177987998467,12.4295926361144,20.6106870229008,"london"
"340",2021-04-24,17.783064039502,14.1031515511292,22.000704232009,"london"
"341",2021-04-25,18.3882212271258,14.3647203947368,23.0337368965008,"london"
"342",2021-04-26,21.3979057884415,17.1929824561403,25.9067357512953,"london"
"343",2021-04-27,22.2011504049282,18.1818181818182,26.7025089605735,"london"
"344",2021-04-28,23.5727842852662,18.8311688311688,28.0376091397169,"london"
"345",2021-04-29,25.968044841875,21.8818380743983,30.9513953330466,"london"
"346",2021-04-30,29.8002983364801,24.996546961326,34.2165096765897,"london"
"347",2021-05-01,30.8733592474271,25.3658536585366,35.4527938342967,"london"
"348",2021-05-02,32.7988385931132,28.6324786324786,37.7495462794918,"london"
"349",2021-05-03,34.2185165406547,28.2258064516129,38.9978213507625,"london"
"350",2021-05-04,37.8705821103397,33.8390429501289,42.8256070640177,"london"
"351",2021-05-05,39.5770175748862,34.3891402714932,44.1729323308271,"london"
"352",2021-05-06,40.9503282703302,35.7289527720739,46.5028355387524,"london"
"353",2021-05-07,44.9021643594932,40.1084010840108,50.7009345794392,"london"
"354",2021-05-08,46.3346505158124,41.7515274949083,51.3784461152882,"london"
"355",2021-05-09,49.5039549068175,44.9045603699008,54.1095890410959,"london"
"356",2021-05-10,52.2959270831969,47.7207762942933,56.8359375,"london"
"357",2021-05-11,55.0102559156433,50.377358490566,60.2409638554217,"london"
"358",2021-05-12,56.8161760536481,51.4269038354641,60.8557844690967,"london"
"359",2021-05-13,60.4725612467111,54.8109965635739,64.6045508351252,"london"
"360",2021-05-14,61.4225234284185,56.5934065934066,65.1439496863026,"london"
"361",2021-05-15,64.255350428027,59.1943957968476,68.642662117726,"london"
"362",2021-05-16,66.4584377536892,61.0051993067591,70.9450633400213,"london"
"363",2021-05-17,68.4423293623444,64.2019704433498,73.257698541329,"london"
"364",2021-05-18,71.0708255154596,66.5217391304348,74.9525616698292,"london"
"365",2021-05-19,72.9885208996604,68.4210526315789,76.8560389539429,"london"
"366",2021-05-20,74.855142021084,70.7663731890396,78.7581699346405,"london"
"367",2021-05-21,75.7496841010424,72.1361936430023,79.1666666666667,"london"
"368",2021-05-22,78.3496858354685,75,82.0779220779221,"london"
"369",2021-05-23,79.9117069378636,76.3452927270199,83.2544205599376,"london"
"370",2021-05-24,81.2232010411936,77.9795686719637,84.2616788995061,"london"
"371",2021-05-25,82.8988732307309,80.3407601572739,85.1711026615969,"london"
"372",2021-05-26,84.8792897817213,82.5301204819277,87.6226716060794,"london"
"373",2021-05-27,86.3720669873729,83.48271446863,88.4353741496599,"london"
"374",2021-05-28,87.0481485846556,84.904768276908,88.9804325437693,"london"
"375",2021-05-29,88.7527470928832,86.5280522320034,90.9883720930233,"london"
"376",2021-05-30,89.302294055349,86.4583333333333,91.5229742516282,"london"
"377",2021-05-31,90.4259210606856,88.0880880880881,92.2839506172839,"london"
"378",2021-06-01,91.0446862307811,88.9479919757921,92.8461261784869,"london"
"379",2021-06-02,92.048421216779,90.2014652014652,93.4587080948487,"london"
"380",2021-06-03,92.8978642360761,91.5087433660913,94.5238095238095,"london"
"381",2021-06-04,93.0774818448635,91.8563922942207,94.2547606793618,"london"
"382",2021-06-05,93.8687962924635,92.6362895208544,95.2707856598017,"london"
"383",2021-06-06,94.4960945868266,93.0138099106418,95.6198960653304,"london"
"384",2021-06-07,94.8773651439598,93.8050200664409,95.9087332808812,"london"
"385",2021-06-08,95.6969887265053,94.609375,96.8236603169728,"london"
"386",2021-06-09,96.1113282313252,94.9634443541836,97.3132372214941,"london"
"387",2021-06-10,96.3528647984936,95.3658371614576,97.4271725169729,"london"
"388",2021-06-11,96.9303617727628,95.5629139072848,97.6897689768977,"london"
"389",2021-06-12,97.0172730851528,96.0103990819719,97.9426891991183,"london"
"390",2021-06-13,97.157666756063,96.2105263157895,98.014888337469,"london"
"391",2021-06-14,97.5564718007762,96.7349230639252,98.24087092757,"london"
"392",2021-06-15,97.8528564440809,97.0352069178505,98.4930681133213,"london"
"393",2021-06-16,98.1239683426281,97.4681276543108,98.6353074971569,"london"
"394",2021-06-17,98.2786240743226,97.6969604330675,98.9327641408751,"london"
"395",2021-06-18,98.4106685614584,97.5466666666667,98.9400956466403,"london"
"396",2021-06-19,98.5962140963754,98.0803839232154,99.0724637681159,"london"
"397",2021-06-20,98.5864747945475,97.7480219111382,99.0851154531354,"london"
"398",2021-06-21,98.798936349191,98.2730899648309,99.208025343189,"london"
"399",2021-06-22,98.963160249222,98.4192037470726,99.3942731277533,"london"
"400",2021-06-23,98.9337419387561,98.393144081414,99.3096123207647,"london"
"401",2021-06-24,99.0643381958817,98.6236103758603,99.4163424124514,"london"
"402",2021-06-25,99.2859984124651,98.7683284457478,99.7119815668203,"london"
"403",2021-06-26,99.1992345532773,98.8132911392405,99.6153846153846,"london"
"404",2021-06-27,99.2973477321698,98.9010989010989,99.6198375960121,"london"
"405",2021-06-28,99.4241980214135,99.0131578947368,99.7314715359828,"london"
"406",2021-06-29,99.4126389028597,98.9963021658743,99.6730323114701,"london"
