"date","nhs_region","variant","cases"
2022-05-11,"East of England","V-22APR-03",3
2022-05-11,"East of England","V-22APR-04",2
2022-05-11,"East of England","VOC-21NOV-01",2
2022-05-11,"East of England","VUI-22JAN-01",68
2022-05-11,"London","Unclassified",1
2022-05-11,"London","V-22APR-04",6
2022-05-11,"London","VOC-21NOV-01",3
2022-05-11,"London","VUI-22JAN-01",68
2022-05-11,"Midlands","Unclassified",1
2022-05-11,"Midlands","Undetermined",2
2022-05-11,"Midlands","V-22APR-03",1
2022-05-11,"Midlands","V-22APR-04",4
2022-05-11,"Midlands","VOC-21NOV-01",5
2022-05-11,"Midlands","VUI-22JAN-01",95
2022-05-11,"North East and Yorkshire","Unclassified",1
2022-05-11,"North East and Yorkshire","Undetermined",2
2022-05-11,"North East and Yorkshire","V-22APR-03",4
2022-05-11,"North East and Yorkshire","V-22APR-04",2
2022-05-11,"North East and Yorkshire","VOC-21NOV-01",7
2022-05-11,"North East and Yorkshire","VUI-22JAN-01",105
2022-05-11,"North West","Unclassified",1
2022-05-11,"North West","V-22APR-03",2
2022-05-11,"North West","V-22APR-04",1
2022-05-11,"North West","VOC-21NOV-01",2
2022-05-11,"North West","VUI-22JAN-01",73
2022-05-11,"South East","Undetermined",2
2022-05-11,"South East","V-22APR-03",3
2022-05-11,"South East","V-22APR-04",5
2022-05-11,"South East","VOC-21NOV-01",2
2022-05-11,"South East","VUI-22JAN-01",66
2022-05-11,"South West","Unclassified",1
2022-05-11,"South West","V-22APR-04",2
2022-05-11,"South West","VUI-22JAN-01",61
2022-05-12,"East of England","Unclassified",1
2022-05-12,"East of England","VUI-22JAN-01",48
2022-05-12,"London","Unclassified",1
2022-05-12,"London","Undetermined",3
2022-05-12,"London","V-22APR-03",4
2022-05-12,"London","V-22APR-04",1
2022-05-12,"London","VOC-21NOV-01",4
2022-05-12,"London","VUI-22JAN-01",45
2022-05-12,"Midlands","Undetermined",1
2022-05-12,"Midlands","V-22APR-03",2
2022-05-12,"Midlands","V-22APR-04",4
2022-05-12,"Midlands","VUI-22JAN-01",72
2022-05-12,"North East and Yorkshire","Undetermined",4
2022-05-12,"North East and Yorkshire","V-22APR-04",3
2022-05-12,"North East and Yorkshire","VOC-21NOV-01",3
2022-05-12,"North East and Yorkshire","VUI-22JAN-01",69
2022-05-12,"North West","V-22APR-03",2
2022-05-12,"North West","V-22APR-04",1
2022-05-12,"North West","V-22OCT-01",1
2022-05-12,"North West","VOC-21NOV-01",1
2022-05-12,"North West","VUI-22JAN-01",73
2022-05-12,"South East","Undetermined",1
2022-05-12,"South East","V-22APR-03",1
2022-05-12,"South East","V-22APR-04",7
2022-05-12,"South East","VOC-21NOV-01",1
2022-05-12,"South East","VUI-22JAN-01",99
2022-05-12,"South West","Unclassified",5
2022-05-12,"South West","Undetermined",3
2022-05-12,"South West","V-22APR-03",1
2022-05-12,"South West","V-22APR-04",4
2022-05-12,"South West","VOC-21NOV-01",1
2022-05-12,"South West","VUI-22JAN-01",53
2022-05-13,"East of England","Unclassified",3
2022-05-13,"East of England","V-22APR-03",2
2022-05-13,"East of England","V-22APR-04",1
2022-05-13,"East of England","VUI-22JAN-01",46
2022-05-13,"London","Unclassified",4
2022-05-13,"London","V-22APR-03",7
2022-05-13,"London","V-22APR-04",3
2022-05-13,"London","VOC-21NOV-01",3
2022-05-13,"London","VUI-22JAN-01",47
2022-05-13,"Midlands","Undetermined",6
2022-05-13,"Midlands","V-22APR-03",3
2022-05-13,"Midlands","V-22APR-04",8
2022-05-13,"Midlands","VOC-21NOV-01",3
2022-05-13,"Midlands","VUI-22JAN-01",93
2022-05-13,"North East and Yorkshire","Undetermined",6
2022-05-13,"North East and Yorkshire","V-22APR-03",1
2022-05-13,"North East and Yorkshire","V-22APR-04",1
2022-05-13,"North East and Yorkshire","VOC-21NOV-01",3
2022-05-13,"North East and Yorkshire","VUI-22JAN-01",77
2022-05-13,"North West","Unclassified",1
2022-05-13,"North West","Undetermined",1
2022-05-13,"North West","V-22APR-03",2
2022-05-13,"North West","V-22APR-04",1
2022-05-13,"North West","VOC-21NOV-01",1
2022-05-13,"North West","VUI-22JAN-01",53
2022-05-13,"South East","Undetermined",2
2022-05-13,"South East","V-22APR-03",6
2022-05-13,"South East","V-22APR-04",8
2022-05-13,"South East","VOC-21NOV-01",4
2022-05-13,"South East","VUI-22JAN-01",69
2022-05-13,"South West","Unclassified",1
2022-05-13,"South West","V-22APR-03",1
2022-05-13,"South West","V-22APR-04",2
2022-05-13,"South West","VUI-22JAN-01",51
2022-05-14,"East of England","Undetermined",1
2022-05-14,"East of England","V-22APR-03",2
2022-05-14,"East of England","V-22APR-04",2
2022-05-14,"East of England","VUI-22JAN-01",31
2022-05-14,"London","V-22APR-03",2
2022-05-14,"London","V-22APR-04",4
2022-05-14,"London","VOC-21NOV-01",4
2022-05-14,"London","VUI-22JAN-01",44
2022-05-14,"Midlands","Unclassified",2
2022-05-14,"Midlands","V-22APR-03",2
2022-05-14,"Midlands","V-22APR-04",4
2022-05-14,"Midlands","VOC-21NOV-01",1
2022-05-14,"Midlands","VUI-22JAN-01",67
2022-05-14,"North East and Yorkshire","V-22APR-03",7
2022-05-14,"North East and Yorkshire","V-22APR-04",1
2022-05-14,"North East and Yorkshire","VOC-21NOV-01",3
2022-05-14,"North East and Yorkshire","VUI-22JAN-01",66
2022-05-14,"North West","Undetermined",1
2022-05-14,"North West","V-22APR-03",1
2022-05-14,"North West","V-22APR-04",3
2022-05-14,"North West","VOC-21NOV-01",1
2022-05-14,"North West","VUI-22JAN-01",40
2022-05-14,"South East","Unclassified",1
2022-05-14,"South East","Undetermined",1
2022-05-14,"South East","V-22APR-03",4
2022-05-14,"South East","V-22APR-04",8
2022-05-14,"South East","VOC-21NOV-01",1
2022-05-14,"South East","VUI-22JAN-01",50
2022-05-14,"South West","Unclassified",1
2022-05-14,"South West","V-22APR-03",1
2022-05-14,"South West","VUI-22JAN-01",24
2022-05-15,"East of England","Unclassified",1
2022-05-15,"East of England","Undetermined",1
2022-05-15,"East of England","V-22APR-03",1
2022-05-15,"East of England","VOC-21NOV-01",2
2022-05-15,"East of England","VUI-22JAN-01",29
2022-05-15,"London","Unclassified",1
2022-05-15,"London","V-22APR-03",6
2022-05-15,"London","V-22APR-04",1
2022-05-15,"London","VOC-21NOV-01",2
2022-05-15,"London","VUI-22JAN-01",45
2022-05-15,"Midlands","Undetermined",1
2022-05-15,"Midlands","V-22APR-03",1
2022-05-15,"Midlands","V-22APR-04",2
2022-05-15,"Midlands","VOC-21NOV-01",2
2022-05-15,"Midlands","VUI-22JAN-01",65
2022-05-15,"North East and Yorkshire","Undetermined",1
2022-05-15,"North East and Yorkshire","V-22APR-03",1
2022-05-15,"North East and Yorkshire","V-22APR-04",2
2022-05-15,"North East and Yorkshire","VOC-21NOV-01",1
2022-05-15,"North East and Yorkshire","VUI-22JAN-01",57
2022-05-15,"North West","V-22APR-03",2
2022-05-15,"North West","VOC-21NOV-01",2
2022-05-15,"North West","VUI-22JAN-01",43
2022-05-15,"South East","Undetermined",1
2022-05-15,"South East","V-22APR-03",4
2022-05-15,"South East","V-22APR-04",3
2022-05-15,"South East","VUI-22JAN-01",45
2022-05-15,"South West","Unclassified",3
2022-05-15,"South West","Undetermined",1
2022-05-15,"South West","V-22APR-04",2
2022-05-15,"South West","VUI-22JAN-01",21
2022-05-16,"East of England","Undetermined",4
2022-05-16,"East of England","V-22APR-03",6
2022-05-16,"East of England","V-22APR-04",3
2022-05-16,"East of England","VOC-21NOV-01",1
2022-05-16,"East of England","VUI-22JAN-01",58
2022-05-16,"London","Unclassified",2
2022-05-16,"London","Undetermined",2
2022-05-16,"London","V-22APR-03",5
2022-05-16,"London","V-22APR-04",5
2022-05-16,"London","VOC-21NOV-01",6
2022-05-16,"London","VUI-22JAN-01",80
2022-05-16,"Midlands","Unclassified",1
2022-05-16,"Midlands","Undetermined",8
2022-05-16,"Midlands","V-22APR-03",3
2022-05-16,"Midlands","V-22APR-04",9
2022-05-16,"Midlands","VOC-21NOV-01",5
2022-05-16,"Midlands","VUI-22JAN-01",129
2022-05-16,"North East and Yorkshire","Undetermined",11
2022-05-16,"North East and Yorkshire","V-22APR-03",3
2022-05-16,"North East and Yorkshire","V-22APR-04",1
2022-05-16,"North East and Yorkshire","VOC-21NOV-01",4
2022-05-16,"North East and Yorkshire","VUI-22JAN-01",87
2022-05-16,"North West","Undetermined",8
2022-05-16,"North West","V-22APR-03",3
2022-05-16,"North West","V-22APR-04",1
2022-05-16,"North West","VOC-21NOV-01",3
2022-05-16,"North West","VUI-22JAN-01",82
2022-05-16,"South East","Unclassified",2
2022-05-16,"South East","Undetermined",8
2022-05-16,"South East","V-22APR-03",2
2022-05-16,"South East","V-22APR-04",9
2022-05-16,"South East","VOC-21NOV-01",5
2022-05-16,"South East","VUI-22JAN-01",75
2022-05-16,"South West","Undetermined",9
2022-05-16,"South West","V-22APR-04",6
2022-05-16,"South West","VOC-21NOV-01",3
2022-05-16,"South West","VUI-22JAN-01",63
2022-05-17,"East of England","Undetermined",1
2022-05-17,"East of England","V-22APR-03",6
2022-05-17,"East of England","V-22APR-04",1
2022-05-17,"East of England","VOC-21NOV-01",1
2022-05-17,"East of England","VUI-22JAN-01",57
2022-05-17,"London","Undetermined",2
2022-05-17,"London","V-22APR-03",7
2022-05-17,"London","V-22APR-04",9
2022-05-17,"London","VOC-21NOV-01",5
2022-05-17,"London","VUI-22JAN-01",58
2022-05-17,"Midlands","Unclassified",1
2022-05-17,"Midlands","Undetermined",7
2022-05-17,"Midlands","V-22APR-03",3
2022-05-17,"Midlands","V-22APR-04",13
2022-05-17,"Midlands","VOC-21NOV-01",3
2022-05-17,"Midlands","VUI-22JAN-01",78
2022-05-17,"North East and Yorkshire","Unclassified",2
2022-05-17,"North East and Yorkshire","Undetermined",7
2022-05-17,"North East and Yorkshire","V-22APR-03",15
2022-05-17,"North East and Yorkshire","VOC-21NOV-01",1
2022-05-17,"North East and Yorkshire","VUI-22JAN-01",75
2022-05-17,"North West","Undetermined",4
2022-05-17,"North West","V-22APR-03",4
2022-05-17,"North West","VOC-21NOV-01",1
2022-05-17,"North West","VUI-22JAN-01",71
2022-05-17,"South East","Undetermined",4
2022-05-17,"South East","V-22APR-03",9
2022-05-17,"South East","V-22APR-04",7
2022-05-17,"South East","VOC-21NOV-01",2
2022-05-17,"South East","VUI-22JAN-01",76
2022-05-17,"South West","Unclassified",2
2022-05-17,"South West","Undetermined",1
2022-05-17,"South West","V-22APR-04",4
2022-05-17,"South West","VUI-22JAN-01",49
2022-05-18,"East of England","Unclassified",7
2022-05-18,"East of England","Undetermined",3
2022-05-18,"East of England","V-22APR-03",3
2022-05-18,"East of England","V-22APR-04",4
2022-05-18,"East of England","VOC-21NOV-01",1
2022-05-18,"East of England","VUI-22JAN-01",38
2022-05-18,"London","Unclassified",1
2022-05-18,"London","Undetermined",3
2022-05-18,"London","V-22APR-03",4
2022-05-18,"London","V-22APR-04",8
2022-05-18,"London","VOC-21NOV-01",4
2022-05-18,"London","VUI-22JAN-01",63
2022-05-18,"Midlands","Unclassified",1
2022-05-18,"Midlands","Undetermined",1
2022-05-18,"Midlands","V-22APR-03",8
2022-05-18,"Midlands","V-22APR-04",7
2022-05-18,"Midlands","VOC-21NOV-01",1
2022-05-18,"Midlands","VUI-22JAN-01",85
2022-05-18,"North East and Yorkshire","Unclassified",1
2022-05-18,"North East and Yorkshire","Undetermined",4
2022-05-18,"North East and Yorkshire","V-22APR-03",1
2022-05-18,"North East and Yorkshire","V-22APR-04",4
2022-05-18,"North East and Yorkshire","VOC-21NOV-01",2
2022-05-18,"North East and Yorkshire","VUI-22JAN-01",96
2022-05-18,"North West","Unclassified",2
2022-05-18,"North West","Undetermined",5
2022-05-18,"North West","V-22APR-03",1
2022-05-18,"North West","V-22APR-04",2
2022-05-18,"North West","VOC-21NOV-01",5
2022-05-18,"North West","VUI-22JAN-01",54
2022-05-18,"South East","Undetermined",15
2022-05-18,"South East","V-22APR-03",4
2022-05-18,"South East","V-22APR-04",10
2022-05-18,"South East","VOC-21NOV-01",8
2022-05-18,"South East","VUI-22JAN-01",67
2022-05-18,"South West","Undetermined",2
2022-05-18,"South West","V-22APR-03",2
2022-05-18,"South West","V-22APR-04",5
2022-05-18,"South West","VOC-21NOV-01",1
2022-05-18,"South West","VUI-22JAN-01",51
2022-05-19,"East of England","V-22APR-04",5
2022-05-19,"East of England","VOC-21NOV-01",1
2022-05-19,"East of England","VUI-22JAN-01",34
2022-05-19,"London","Unclassified",1
2022-05-19,"London","Undetermined",1
2022-05-19,"London","V-22APR-03",9
2022-05-19,"London","V-22APR-04",9
2022-05-19,"London","VOC-21NOV-01",2
2022-05-19,"London","VUI-22JAN-01",40
2022-05-19,"Midlands","Unclassified",2
2022-05-19,"Midlands","Undetermined",2
2022-05-19,"Midlands","V-22APR-03",4
2022-05-19,"Midlands","V-22APR-04",6
2022-05-19,"Midlands","VOC-21NOV-01",2
2022-05-19,"Midlands","VUI-22JAN-01",79
2022-05-19,"North East and Yorkshire","V-22APR-03",7
2022-05-19,"North East and Yorkshire","V-22APR-04",1
2022-05-19,"North East and Yorkshire","VOC-21NOV-01",5
2022-05-19,"North East and Yorkshire","VUI-22JAN-01",68
2022-05-19,"North West","Undetermined",3
2022-05-19,"North West","V-22APR-03",2
2022-05-19,"North West","V-22APR-04",2
2022-05-19,"North West","VOC-21NOV-01",2
2022-05-19,"North West","VUI-22JAN-01",51
2022-05-19,"South East","Unclassified",2
2022-05-19,"South East","Undetermined",1
2022-05-19,"South East","V-22APR-03",4
2022-05-19,"South East","V-22APR-04",12
2022-05-19,"South East","VOC-21NOV-01",5
2022-05-19,"South East","VUI-22JAN-01",65
2022-05-19,"South West","Unclassified",2
2022-05-19,"South West","Undetermined",1
2022-05-19,"South West","V-22APR-03",2
2022-05-19,"South West","V-22APR-04",3
2022-05-19,"South West","VUI-22JAN-01",57
2022-05-20,"East of England","V-22APR-03",5
2022-05-20,"East of England","V-22APR-04",2
2022-05-20,"East of England","VUI-22JAN-01",44
2022-05-20,"London","Unclassified",1
2022-05-20,"London","Undetermined",2
2022-05-20,"London","V-22APR-03",6
2022-05-20,"London","V-22APR-04",6
2022-05-20,"London","VOC-21NOV-01",4
2022-05-20,"London","VUI-22JAN-01",48
2022-05-20,"Midlands","V-22APR-03",1
2022-05-20,"Midlands","V-22APR-04",4
2022-05-20,"Midlands","VOC-21NOV-01",3
2022-05-20,"Midlands","VUI-22JAN-01",72
2022-05-20,"North East and Yorkshire","Unclassified",1
2022-05-20,"North East and Yorkshire","Undetermined",2
2022-05-20,"North East and Yorkshire","V-22APR-03",6
2022-05-20,"North East and Yorkshire","V-22APR-04",3
2022-05-20,"North East and Yorkshire","VOC-21NOV-01",2
2022-05-20,"North East and Yorkshire","VUI-22JAN-01",76
2022-05-20,"North West","Unclassified",1
2022-05-20,"North West","Undetermined",1
2022-05-20,"North West","V-22APR-03",1
2022-05-20,"North West","V-22APR-04",7
2022-05-20,"North West","VUI-22JAN-01",38
2022-05-20,"South East","Undetermined",3
2022-05-20,"South East","V-22APR-03",4
2022-05-20,"South East","V-22APR-04",6
2022-05-20,"South East","VOC-21NOV-01",1
2022-05-20,"South East","VUI-22JAN-01",36
2022-05-20,"South West","V-22APR-03",1
2022-05-20,"South West","V-22APR-04",2
2022-05-20,"South West","VUI-22JAN-01",43
2022-05-21,"East of England","Undetermined",3
2022-05-21,"East of England","V-22APR-03",2
2022-05-21,"East of England","V-22APR-04",2
2022-05-21,"East of England","VUI-22JAN-01",31
2022-05-21,"London","V-22APR-03",3
2022-05-21,"London","V-22APR-04",3
2022-05-21,"London","VOC-21NOV-01",2
2022-05-21,"London","VUI-22JAN-01",21
2022-05-21,"Midlands","V-22APR-03",2
2022-05-21,"Midlands","V-22APR-04",6
2022-05-21,"Midlands","VUI-22JAN-01",46
2022-05-21,"North East and Yorkshire","V-22APR-03",7
2022-05-21,"North East and Yorkshire","V-22APR-04",8
2022-05-21,"North East and Yorkshire","VOC-21NOV-01",1
2022-05-21,"North East and Yorkshire","VUI-22JAN-01",37
2022-05-21,"North West","Unclassified",1
2022-05-21,"North West","Undetermined",2
2022-05-21,"North West","V-22APR-04",3
2022-05-21,"North West","VUI-22JAN-01",31
2022-05-21,"South East","Unclassified",1
2022-05-21,"South East","Undetermined",2
2022-05-21,"South East","V-22APR-03",4
2022-05-21,"South East","V-22APR-04",10
2022-05-21,"South East","VOC-21NOV-01",1
2022-05-21,"South East","VUI-22JAN-01",45
2022-05-21,"South West","Undetermined",1
2022-05-21,"South West","V-22APR-04",2
2022-05-21,"South West","VUI-22JAN-01",32
2022-05-22,"East of England","V-22APR-03",3
2022-05-22,"East of England","V-22APR-04",2
2022-05-22,"East of England","VUI-22JAN-01",22
2022-05-22,"London","V-22APR-04",3
2022-05-22,"London","VUI-22JAN-01",31
2022-05-22,"Midlands","Undetermined",1
2022-05-22,"Midlands","V-22APR-03",7
2022-05-22,"Midlands","V-22APR-04",5
2022-05-22,"Midlands","VUI-22JAN-01",34
2022-05-22,"North East and Yorkshire","V-22APR-03",9
2022-05-22,"North East and Yorkshire","V-22APR-04",6
2022-05-22,"North East and Yorkshire","VOC-21NOV-01",1
2022-05-22,"North East and Yorkshire","VUI-22JAN-01",45
2022-05-22,"North West","Unclassified",2
2022-05-22,"North West","Undetermined",1
2022-05-22,"North West","V-22APR-03",1
2022-05-22,"North West","V-22APR-04",4
2022-05-22,"North West","VUI-22JAN-01",36
2022-05-22,"South East","Undetermined",1
2022-05-22,"South East","V-22APR-03",2
2022-05-22,"South East","V-22APR-04",7
2022-05-22,"South East","VUI-22JAN-01",34
2022-05-22,"South West","V-22APR-03",3
2022-05-22,"South West","V-22APR-04",3
2022-05-22,"South West","VUI-22JAN-01",29
2022-05-23,"East of England","Unclassified",1
2022-05-23,"East of England","Undetermined",4
2022-05-23,"East of England","V-22APR-03",2
2022-05-23,"East of England","V-22APR-04",4
2022-05-23,"East of England","VUI-22JAN-01",42
2022-05-23,"London","V-22APR-03",9
2022-05-23,"London","V-22APR-04",11
2022-05-23,"London","VOC-21NOV-01",3
2022-05-23,"London","VUI-22JAN-01",37
2022-05-23,"Midlands","Unclassified",1
2022-05-23,"Midlands","Undetermined",3
2022-05-23,"Midlands","V-22APR-03",5
2022-05-23,"Midlands","V-22APR-04",10
2022-05-23,"Midlands","VOC-21NOV-01",1
2022-05-23,"Midlands","VUI-22JAN-01",65
2022-05-23,"North East and Yorkshire","Unclassified",3
2022-05-23,"North East and Yorkshire","Undetermined",3
2022-05-23,"North East and Yorkshire","V-22APR-03",1
2022-05-23,"North East and Yorkshire","V-22APR-04",5
2022-05-23,"North East and Yorkshire","VOC-21NOV-01",4
2022-05-23,"North East and Yorkshire","VUI-22JAN-01",51
2022-05-23,"North West","Unclassified",2
2022-05-23,"North West","V-22APR-03",4
2022-05-23,"North West","V-22APR-04",6
2022-05-23,"North West","VOC-21NOV-01",2
2022-05-23,"North West","VUI-22JAN-01",29
2022-05-23,"South East","Unclassified",1
2022-05-23,"South East","Undetermined",1
2022-05-23,"South East","V-22APR-03",6
2022-05-23,"South East","V-22APR-04",14
2022-05-23,"South East","VOC-21NOV-01",1
2022-05-23,"South East","VUI-22JAN-01",60
2022-05-23,"South West","V-22APR-03",3
2022-05-23,"South West","V-22APR-04",5
2022-05-23,"South West","VUI-22JAN-01",44
2022-05-24,"East of England","V-22APR-03",7
2022-05-24,"East of England","V-22APR-04",3
2022-05-24,"East of England","VUI-22JAN-01",29
2022-05-24,"London","Undetermined",1
2022-05-24,"London","V-22APR-03",7
2022-05-24,"London","V-22APR-04",11
2022-05-24,"London","VOC-21NOV-01",4
2022-05-24,"London","VUI-22JAN-01",21
2022-05-24,"Midlands","Undetermined",4
2022-05-24,"Midlands","V-22APR-03",8
2022-05-24,"Midlands","V-22APR-04",19
2022-05-24,"Midlands","VOC-21NOV-01",1
2022-05-24,"Midlands","VUI-22JAN-01",61
2022-05-24,"North East and Yorkshire","Undetermined",2
2022-05-24,"North East and Yorkshire","V-22APR-03",2
2022-05-24,"North East and Yorkshire","V-22APR-04",3
2022-05-24,"North East and Yorkshire","VUI-22JAN-01",56
2022-05-24,"North West","Unclassified",1
2022-05-24,"North West","V-22APR-03",6
2022-05-24,"North West","V-22APR-04",4
2022-05-24,"North West","VOC-21NOV-01",2
2022-05-24,"North West","VUI-22JAN-01",45
2022-05-24,"South East","V-22APR-03",8
2022-05-24,"South East","V-22APR-04",10
2022-05-24,"South East","VOC-21NOV-01",2
2022-05-24,"South East","VUI-22JAN-01",47
2022-05-24,"South West","Unclassified",1
2022-05-24,"South West","V-22APR-03",4
2022-05-24,"South West","V-22APR-04",2
2022-05-24,"South West","VUI-22JAN-01",34
2022-05-25,"East of England","Unclassified",1
2022-05-25,"East of England","Undetermined",1
2022-05-25,"East of England","V-22APR-03",3
2022-05-25,"East of England","V-22APR-04",2
2022-05-25,"East of England","VUI-22JAN-01",24
2022-05-25,"London","V-22APR-03",5
2022-05-25,"London","V-22APR-04",9
2022-05-25,"London","VOC-21NOV-01",1
2022-05-25,"London","VUI-22JAN-01",23
2022-05-25,"Midlands","Undetermined",1
2022-05-25,"Midlands","V-22APR-03",7
2022-05-25,"Midlands","V-22APR-04",11
2022-05-25,"Midlands","VUI-22JAN-01",53
2022-05-25,"North East and Yorkshire","V-22APR-03",6
2022-05-25,"North East and Yorkshire","V-22APR-04",5
2022-05-25,"North East and Yorkshire","VUI-22JAN-01",58
2022-05-25,"North West","Unclassified",1
2022-05-25,"North West","Undetermined",1
2022-05-25,"North West","V-22APR-03",4
2022-05-25,"North West","V-22APR-04",5
2022-05-25,"North West","VUI-22JAN-01",33
2022-05-25,"South East","V-22APR-03",5
2022-05-25,"South East","V-22APR-04",20
2022-05-25,"South East","VOC-21NOV-01",1
2022-05-25,"South East","VUI-22JAN-01",37
2022-05-25,"South West","V-22APR-03",2
2022-05-25,"South West","V-22APR-04",4
2022-05-25,"South West","VUI-22JAN-01",31
2022-05-26,"East of England","Unclassified",1
2022-05-26,"East of England","Undetermined",2
2022-05-26,"East of England","V-22APR-03",1
2022-05-26,"East of England","V-22APR-04",4
2022-05-26,"East of England","VUI-22JAN-01",19
2022-05-26,"London","Unclassified",1
2022-05-26,"London","Undetermined",2
2022-05-26,"London","V-22APR-03",3
2022-05-26,"London","V-22APR-04",12
2022-05-26,"London","VUI-22JAN-01",36
2022-05-26,"Midlands","V-22APR-03",4
2022-05-26,"Midlands","V-22APR-04",3
2022-05-26,"Midlands","VUI-22JAN-01",54
2022-05-26,"North East and Yorkshire","Unclassified",1
2022-05-26,"North East and Yorkshire","V-22APR-03",6
2022-05-26,"North East and Yorkshire","V-22APR-04",4
2022-05-26,"North East and Yorkshire","VUI-22JAN-01",47
2022-05-26,"North West","V-22APR-03",2
2022-05-26,"North West","V-22APR-04",10
2022-05-26,"North West","VOC-21NOV-01",1
2022-05-26,"North West","VUI-22JAN-01",50
2022-05-26,"South East","Unclassified",1
2022-05-26,"South East","Undetermined",1
2022-05-26,"South East","V-22APR-03",9
2022-05-26,"South East","V-22APR-04",6
2022-05-26,"South East","VUI-22JAN-01",34
2022-05-26,"South West","Undetermined",1
2022-05-26,"South West","V-22APR-03",3
2022-05-26,"South West","V-22APR-04",7
2022-05-26,"South West","VOC-21NOV-01",1
2022-05-26,"South West","VUI-22JAN-01",24
2022-05-27,"East of England","V-22APR-03",1
2022-05-27,"East of England","V-22APR-04",5
2022-05-27,"East of England","VUI-22JAN-01",24
2022-05-27,"London","Undetermined",1
2022-05-27,"London","V-22APR-03",3
2022-05-27,"London","V-22APR-04",14
2022-05-27,"London","VUI-22JAN-01",28
2022-05-27,"Midlands","Unclassified",1
2022-05-27,"Midlands","Undetermined",1
2022-05-27,"Midlands","V-22APR-03",6
2022-05-27,"Midlands","V-22APR-04",6
2022-05-27,"Midlands","VUI-22JAN-01",47
2022-05-27,"North East and Yorkshire","Undetermined",1
2022-05-27,"North East and Yorkshire","V-22APR-03",2
2022-05-27,"North East and Yorkshire","V-22APR-04",12
2022-05-27,"North East and Yorkshire","VUI-22JAN-01",49
2022-05-27,"North West","V-22APR-03",3
2022-05-27,"North West","V-22APR-04",14
2022-05-27,"North West","VOC-21NOV-01",1
2022-05-27,"North West","VUI-22JAN-01",24
2022-05-27,"South East","V-22APR-03",5
2022-05-27,"South East","V-22APR-04",6
2022-05-27,"South East","VUI-22JAN-01",31
2022-05-27,"South West","Undetermined",1
2022-05-27,"South West","V-22APR-03",2
2022-05-27,"South West","V-22APR-04",2
2022-05-27,"South West","VUI-22JAN-01",33
2022-05-28,"East of England","Undetermined",1
2022-05-28,"East of England","V-22APR-03",1
2022-05-28,"East of England","V-22APR-04",4
2022-05-28,"East of England","VUI-22JAN-01",12
2022-05-28,"London","Undetermined",1
2022-05-28,"London","V-22APR-03",7
2022-05-28,"London","V-22APR-04",11
2022-05-28,"London","VOC-21NOV-01",3
2022-05-28,"London","VUI-22JAN-01",40
2022-05-28,"Midlands","Unclassified",2
2022-05-28,"Midlands","V-22APR-03",8
2022-05-28,"Midlands","V-22APR-04",8
2022-05-28,"Midlands","VOC-21NOV-01",2
2022-05-28,"Midlands","VUI-22JAN-01",34
2022-05-28,"North East and Yorkshire","Undetermined",1
2022-05-28,"North East and Yorkshire","V-22APR-03",5
2022-05-28,"North East and Yorkshire","V-22APR-04",6
2022-05-28,"North East and Yorkshire","VOC-21NOV-01",1
2022-05-28,"North East and Yorkshire","VUI-22JAN-01",25
2022-05-28,"North West","Unclassified",2
2022-05-28,"North West","Undetermined",1
2022-05-28,"North West","V-22APR-03",6
2022-05-28,"North West","V-22APR-04",7
2022-05-28,"North West","VUI-22JAN-01",19
2022-05-28,"South East","Undetermined",1
2022-05-28,"South East","V-22APR-03",9
2022-05-28,"South East","V-22APR-04",12
2022-05-28,"South East","VUI-22JAN-01",30
2022-05-28,"South West","V-22APR-03",4
2022-05-28,"South West","V-22APR-04",5
2022-05-28,"South West","VOC-21NOV-01",1
2022-05-28,"South West","VUI-22JAN-01",24
2022-05-29,"East of England","Undetermined",1
2022-05-29,"East of England","V-22APR-03",2
2022-05-29,"East of England","V-22APR-04",5
2022-05-29,"East of England","VOC-21NOV-01",1
2022-05-29,"East of England","VUI-22JAN-01",30
2022-05-29,"London","Unclassified",1
2022-05-29,"London","V-22APR-03",4
2022-05-29,"London","V-22APR-04",19
2022-05-29,"London","VOC-21NOV-01",1
2022-05-29,"London","VUI-22JAN-01",32
2022-05-29,"Midlands","Undetermined",1
2022-05-29,"Midlands","V-22APR-03",4
2022-05-29,"Midlands","V-22APR-04",8
2022-05-29,"Midlands","VUI-22JAN-01",23
2022-05-29,"North East and Yorkshire","Undetermined",1
2022-05-29,"North East and Yorkshire","V-22APR-03",4
2022-05-29,"North East and Yorkshire","V-22APR-04",12
2022-05-29,"North East and Yorkshire","VUI-22JAN-01",25
2022-05-29,"North West","V-22APR-03",2
2022-05-29,"North West","V-22APR-04",3
2022-05-29,"North West","VOC-21NOV-01",2
2022-05-29,"North West","VUI-22JAN-01",12
2022-05-29,"South East","Undetermined",2
2022-05-29,"South East","V-22APR-03",3
2022-05-29,"South East","V-22APR-04",14
2022-05-29,"South East","VUI-22JAN-01",30
2022-05-29,"South West","Unclassified",2
2022-05-29,"South West","Undetermined",1
2022-05-29,"South West","V-22APR-03",2
2022-05-29,"South West","V-22APR-04",6
2022-05-29,"South West","VUI-22JAN-01",25
2022-05-30,"East of England","Undetermined",2
2022-05-30,"East of England","V-22APR-03",5
2022-05-30,"East of England","V-22APR-04",8
2022-05-30,"East of England","VUI-22JAN-01",27
2022-05-30,"London","Unclassified",1
