areaCode,areaName,areaType,date,newAdmissions
E40000003,London,nhsRegion,2021-04-19,18
E40000003,London,nhsRegion,2021-04-18,17
E40000003,London,nhsRegion,2021-04-17,9
E40000003,London,nhsRegion,2021-04-16,14
E40000003,London,nhsRegion,2021-04-15,14
E40000003,London,nhsRegion,2021-04-14,21
E40000003,London,nhsRegion,2021-04-13,20
E40000003,London,nhsRegion,2021-04-12,26
E40000003,London,nhsRegion,2021-04-11,28
E40000003,London,nhsRegion,2021-04-10,25
E40000003,London,nhsRegion,2021-04-09,21
E40000003,London,nhsRegion,2021-04-08,27
E40000003,London,nhsRegion,2021-04-07,26
E40000003,London,nhsRegion,2021-04-06,22
E40000003,London,nhsRegion,2021-04-05,23
E40000003,London,nhsRegion,2021-04-04,23
E40000003,London,nhsRegion,2021-04-03,25
E40000003,London,nhsRegion,2021-04-02,27
E40000003,London,nhsRegion,2021-04-01,25
E40000003,London,nhsRegion,2021-03-31,30
E40000003,London,nhsRegion,2021-03-30,29
E40000003,London,nhsRegion,2021-03-29,23
E40000003,London,nhsRegion,2021-03-28,32
E40000003,London,nhsRegion,2021-03-27,29
E40000003,London,nhsRegion,2021-03-26,26
E40000003,London,nhsRegion,2021-03-25,33
E40000003,London,nhsRegion,2021-03-24,27
E40000003,London,nhsRegion,2021-03-23,33
E40000003,London,nhsRegion,2021-03-22,31
E40000003,London,nhsRegion,2021-03-21,28
E40000003,London,nhsRegion,2021-03-20,31
E40000003,London,nhsRegion,2021-03-19,42
E40000003,London,nhsRegion,2021-03-18,33
E40000003,London,nhsRegion,2021-03-17,27
E40000003,London,nhsRegion,2021-03-16,45
E40000003,London,nhsRegion,2021-03-15,40
E40000003,London,nhsRegion,2021-03-14,41
E40000003,London,nhsRegion,2021-03-13,48
E40000003,London,nhsRegion,2021-03-12,39
E40000003,London,nhsRegion,2021-03-11,47
E40000003,London,nhsRegion,2021-03-10,52
E40000003,London,nhsRegion,2021-03-09,67
E40000003,London,nhsRegion,2021-03-08,56
E40000003,London,nhsRegion,2021-03-07,58
E40000003,London,nhsRegion,2021-03-06,49
E40000003,London,nhsRegion,2021-03-05,62
E40000003,London,nhsRegion,2021-03-04,88
E40000003,London,nhsRegion,2021-03-03,67
E40000003,London,nhsRegion,2021-03-02,95
E40000003,London,nhsRegion,2021-03-01,89
E40000003,London,nhsRegion,2021-02-28,97
E40000003,London,nhsRegion,2021-02-27,64
E40000003,London,nhsRegion,2021-02-26,72
E40000003,London,nhsRegion,2021-02-25,110
E40000003,London,nhsRegion,2021-02-24,105
E40000003,London,nhsRegion,2021-02-23,103
E40000003,London,nhsRegion,2021-02-22,129
E40000003,London,nhsRegion,2021-02-21,127
E40000003,London,nhsRegion,2021-02-20,110
E40000003,London,nhsRegion,2021-02-19,150
E40000003,London,nhsRegion,2021-02-18,142
E40000003,London,nhsRegion,2021-02-17,150
E40000003,London,nhsRegion,2021-02-16,166
E40000003,London,nhsRegion,2021-02-15,179
E40000003,London,nhsRegion,2021-02-14,196
E40000003,London,nhsRegion,2021-02-13,175
E40000003,London,nhsRegion,2021-02-12,190
E40000003,London,nhsRegion,2021-02-11,217
E40000003,London,nhsRegion,2021-02-10,243
E40000003,London,nhsRegion,2021-02-09,232
E40000003,London,nhsRegion,2021-02-08,287
E40000003,London,nhsRegion,2021-02-07,302
E40000003,London,nhsRegion,2021-02-06,236
E40000003,London,nhsRegion,2021-02-05,292
E40000003,London,nhsRegion,2021-02-04,329
E40000003,London,nhsRegion,2021-02-03,349
E40000003,London,nhsRegion,2021-02-02,357
E40000003,London,nhsRegion,2021-02-01,421
E40000003,London,nhsRegion,2021-01-31,394
E40000003,London,nhsRegion,2021-01-30,370
E40000003,London,nhsRegion,2021-01-29,423
E40000003,London,nhsRegion,2021-01-28,473
E40000003,London,nhsRegion,2021-01-27,485
E40000003,London,nhsRegion,2021-01-26,472
E40000003,London,nhsRegion,2021-01-25,478
E40000003,London,nhsRegion,2021-01-24,544
E40000003,London,nhsRegion,2021-01-23,520
E40000003,London,nhsRegion,2021-01-22,580
E40000003,London,nhsRegion,2021-01-21,598
E40000003,London,nhsRegion,2021-01-20,660
E40000003,London,nhsRegion,2021-01-19,742
E40000003,London,nhsRegion,2021-01-18,704
E40000003,London,nhsRegion,2021-01-17,652
E40000003,London,nhsRegion,2021-01-16,758
E40000003,London,nhsRegion,2021-01-15,670
E40000003,London,nhsRegion,2021-01-14,763
E40000003,London,nhsRegion,2021-01-13,804
E40000003,London,nhsRegion,2021-01-12,875
E40000003,London,nhsRegion,2021-01-11,795
E40000003,London,nhsRegion,2021-01-10,734
E40000003,London,nhsRegion,2021-01-09,832
E40000003,London,nhsRegion,2021-01-08,813
E40000003,London,nhsRegion,2021-01-07,820
E40000003,London,nhsRegion,2021-01-06,977
E40000003,London,nhsRegion,2021-01-05,913
E40000003,London,nhsRegion,2021-01-04,830
E40000003,London,nhsRegion,2021-01-03,865
E40000003,London,nhsRegion,2021-01-02,828
E40000003,London,nhsRegion,2021-01-01,796
E40000003,London,nhsRegion,2020-12-31,708
E40000003,London,nhsRegion,2020-12-30,681
E40000003,London,nhsRegion,2020-12-29,679
E40000003,London,nhsRegion,2020-12-28,739
E40000003,London,nhsRegion,2020-12-27,629
E40000003,London,nhsRegion,2020-12-26,607
E40000003,London,nhsRegion,2020-12-25,578
E40000003,London,nhsRegion,2020-12-24,492
E40000003,London,nhsRegion,2020-12-23,511
E40000003,London,nhsRegion,2020-12-22,508
E40000003,London,nhsRegion,2020-12-21,505
E40000003,London,nhsRegion,2020-12-20,413
E40000003,London,nhsRegion,2020-12-19,404
E40000003,London,nhsRegion,2020-12-18,357
E40000003,London,nhsRegion,2020-12-17,366
E40000003,London,nhsRegion,2020-12-16,252
E40000003,London,nhsRegion,2020-12-15,332
E40000003,London,nhsRegion,2020-12-14,292
E40000003,London,nhsRegion,2020-12-13,287
E40000003,London,nhsRegion,2020-12-12,246
E40000003,London,nhsRegion,2020-12-11,277
E40000003,London,nhsRegion,2020-12-10,235
E40000003,London,nhsRegion,2020-12-09,248
E40000003,London,nhsRegion,2020-12-08,203
E40000003,London,nhsRegion,2020-12-07,210
E40000003,London,nhsRegion,2020-12-06,179
E40000003,London,nhsRegion,2020-12-05,141
E40000003,London,nhsRegion,2020-12-04,170
E40000003,London,nhsRegion,2020-12-03,156
E40000003,London,nhsRegion,2020-12-02,162
E40000003,London,nhsRegion,2020-12-01,160
E40000003,London,nhsRegion,2020-11-30,146
E40000003,London,nhsRegion,2020-11-29,154
E40000003,London,nhsRegion,2020-11-28,107
E40000003,London,nhsRegion,2020-11-27,124
E40000003,London,nhsRegion,2020-11-26,155
E40000003,London,nhsRegion,2020-11-25,200
E40000003,London,nhsRegion,2020-11-24,131
E40000003,London,nhsRegion,2020-11-23,147
E40000003,London,nhsRegion,2020-11-22,145
E40000003,London,nhsRegion,2020-11-21,165
E40000003,London,nhsRegion,2020-11-20,116
E40000003,London,nhsRegion,2020-11-19,173
E40000003,London,nhsRegion,2020-11-18,179
E40000003,London,nhsRegion,2020-11-17,152
E40000003,London,nhsRegion,2020-11-16,154
E40000003,London,nhsRegion,2020-11-15,170
E40000003,London,nhsRegion,2020-11-14,139
E40000003,London,nhsRegion,2020-11-13,136
E40000003,London,nhsRegion,2020-11-12,152
E40000003,London,nhsRegion,2020-11-11,134
E40000003,London,nhsRegion,2020-11-10,147
E40000003,London,nhsRegion,2020-11-09,136
E40000003,London,nhsRegion,2020-11-08,150
E40000003,London,nhsRegion,2020-11-07,109
E40000003,London,nhsRegion,2020-11-06,101
E40000003,London,nhsRegion,2020-11-05,118
E40000003,London,nhsRegion,2020-11-04,123
E40000003,London,nhsRegion,2020-11-03,103
E40000003,London,nhsRegion,2020-11-02,136
E40000003,London,nhsRegion,2020-11-01,134
E40000003,London,nhsRegion,2020-10-31,132
E40000003,London,nhsRegion,2020-10-30,126
E40000003,London,nhsRegion,2020-10-29,140
E40000003,London,nhsRegion,2020-10-28,112
E40000003,London,nhsRegion,2020-10-27,109
E40000003,London,nhsRegion,2020-10-26,155
E40000003,London,nhsRegion,2020-10-25,118
E40000003,London,nhsRegion,2020-10-24,108
E40000003,London,nhsRegion,2020-10-23,125
E40000003,London,nhsRegion,2020-10-22,108
E40000003,London,nhsRegion,2020-10-21,114
E40000003,London,nhsRegion,2020-10-20,89
E40000003,London,nhsRegion,2020-10-19,90
E40000003,London,nhsRegion,2020-10-18,95
E40000003,London,nhsRegion,2020-10-17,87
E40000003,London,nhsRegion,2020-10-16,67
E40000003,London,nhsRegion,2020-10-15,78
E40000003,London,nhsRegion,2020-10-14,76
E40000003,London,nhsRegion,2020-10-13,73
E40000003,London,nhsRegion,2020-10-12,69
E40000003,London,nhsRegion,2020-10-11,50
E40000003,London,nhsRegion,2020-10-10,51
E40000003,London,nhsRegion,2020-10-09,55
E40000003,London,nhsRegion,2020-10-08,39
E40000003,London,nhsRegion,2020-10-07,46
E40000003,London,nhsRegion,2020-10-06,43
E40000003,London,nhsRegion,2020-10-05,47
E40000003,London,nhsRegion,2020-10-04,27
E40000003,London,nhsRegion,2020-10-03,38
E40000003,London,nhsRegion,2020-10-02,37
E40000003,London,nhsRegion,2020-10-01,50
E40000003,London,nhsRegion,2020-09-30,31
E40000003,London,nhsRegion,2020-09-29,36
E40000003,London,nhsRegion,2020-09-28,28
E40000003,London,nhsRegion,2020-09-27,23
E40000003,London,nhsRegion,2020-09-26,28
E40000003,London,nhsRegion,2020-09-25,36
E40000003,London,nhsRegion,2020-09-24,47
E40000003,London,nhsRegion,2020-09-23,36
E40000003,London,nhsRegion,2020-09-22,35
E40000003,London,nhsRegion,2020-09-21,44
E40000003,London,nhsRegion,2020-09-20,38
E40000003,London,nhsRegion,2020-09-19,32
E40000003,London,nhsRegion,2020-09-18,41
E40000003,London,nhsRegion,2020-09-17,28
E40000003,London,nhsRegion,2020-09-16,25
E40000003,London,nhsRegion,2020-09-15,26
E40000003,London,nhsRegion,2020-09-14,31
E40000003,London,nhsRegion,2020-09-13,23
E40000003,London,nhsRegion,2020-09-12,19
E40000003,London,nhsRegion,2020-09-11,13
E40000003,London,nhsRegion,2020-09-10,19
E40000003,London,nhsRegion,2020-09-09,17
E40000003,London,nhsRegion,2020-09-08,11
E40000003,London,nhsRegion,2020-09-07,5
E40000003,London,nhsRegion,2020-09-06,12
E40000003,London,nhsRegion,2020-09-05,23
E40000003,London,nhsRegion,2020-09-04,11
E40000003,London,nhsRegion,2020-09-03,15
E40000003,London,nhsRegion,2020-09-02,11
E40000003,London,nhsRegion,2020-09-01,6
E40000003,London,nhsRegion,2020-08-31,6
E40000003,London,nhsRegion,2020-08-30,6
E40000003,London,nhsRegion,2020-08-29,6
E40000003,London,nhsRegion,2020-08-28,11
E40000003,London,nhsRegion,2020-08-27,5
E40000003,London,nhsRegion,2020-08-26,5
E40000003,London,nhsRegion,2020-08-25,9
E40000003,London,nhsRegion,2020-08-24,6
E40000003,London,nhsRegion,2020-08-23,8
E40000003,London,nhsRegion,2020-08-22,3
E40000003,London,nhsRegion,2020-08-21,5
E40000003,London,nhsRegion,2020-08-20,6
E40000003,London,nhsRegion,2020-08-19,7
E40000003,London,nhsRegion,2020-08-18,6
E40000003,London,nhsRegion,2020-08-17,2
E40000003,London,nhsRegion,2020-08-16,7
E40000003,London,nhsRegion,2020-08-15,4
E40000003,London,nhsRegion,2020-08-14,8
E40000003,London,nhsRegion,2020-08-13,9
E40000003,London,nhsRegion,2020-08-12,5
E40000003,London,nhsRegion,2020-08-11,18
E40000003,London,nhsRegion,2020-08-10,9
E40000003,London,nhsRegion,2020-08-09,10
E40000003,London,nhsRegion,2020-08-08,2
E40000003,London,nhsRegion,2020-08-07,7
E40000003,London,nhsRegion,2020-08-06,7
E40000003,London,nhsRegion,2020-08-05,12
E40000003,London,nhsRegion,2020-08-04,5
E40000003,London,nhsRegion,2020-08-03,2
E40000003,London,nhsRegion,2020-08-02,10
E40000003,London,nhsRegion,2020-08-01,5
E40000003,London,nhsRegion,2020-07-31,2
E40000003,London,nhsRegion,2020-07-30,5
E40000003,London,nhsRegion,2020-07-29,11
E40000003,London,nhsRegion,2020-07-28,7
E40000003,London,nhsRegion,2020-07-27,10
E40000003,London,nhsRegion,2020-07-26,9
E40000003,London,nhsRegion,2020-07-25,5
E40000003,London,nhsRegion,2020-07-24,15
E40000003,London,nhsRegion,2020-07-23,14
E40000003,London,nhsRegion,2020-07-22,11
E40000003,London,nhsRegion,2020-07-21,11
E40000003,London,nhsRegion,2020-07-20,14
E40000003,London,nhsRegion,2020-07-19,7
E40000003,London,nhsRegion,2020-07-18,5
E40000003,London,nhsRegion,2020-07-17,18
E40000003,London,nhsRegion,2020-07-16,24
E40000003,London,nhsRegion,2020-07-15,22
E40000003,London,nhsRegion,2020-07-14,19
E40000003,London,nhsRegion,2020-07-13,18
E40000003,London,nhsRegion,2020-07-12,16
E40000003,London,nhsRegion,2020-07-11,17
E40000003,London,nhsRegion,2020-07-10,26
E40000003,London,nhsRegion,2020-07-09,27
E40000003,London,nhsRegion,2020-07-08,30
E40000003,London,nhsRegion,2020-07-07,26
E40000003,London,nhsRegion,2020-07-06,30
E40000003,London,nhsRegion,2020-07-05,23
E40000003,London,nhsRegion,2020-07-04,16
E40000003,London,nhsRegion,2020-07-03,20
E40000003,London,nhsRegion,2020-07-02,27
E40000003,London,nhsRegion,2020-07-01,53
E40000003,London,nhsRegion,2020-06-30,28
E40000003,London,nhsRegion,2020-06-29,20
E40000003,London,nhsRegion,2020-06-28,18
E40000003,London,nhsRegion,2020-06-27,29
E40000003,London,nhsRegion,2020-06-26,39
E40000003,London,nhsRegion,2020-06-25,47
E40000003,London,nhsRegion,2020-06-24,51
E40000003,London,nhsRegion,2020-06-23,69
E40000003,London,nhsRegion,2020-06-22,60
E40000003,London,nhsRegion,2020-06-21,25
E40000003,London,nhsRegion,2020-06-20,19
E40000003,London,nhsRegion,2020-06-19,47
E40000003,London,nhsRegion,2020-06-18,50
E40000003,London,nhsRegion,2020-06-17,56
E40000003,London,nhsRegion,2020-06-16,56
E40000003,London,nhsRegion,2020-06-15,49
E40000003,London,nhsRegion,2020-06-14,22
E40000003,London,nhsRegion,2020-06-13,20
E40000003,London,nhsRegion,2020-06-12,30
E40000003,London,nhsRegion,2020-06-11,32
E40000003,London,nhsRegion,2020-06-10,41
E40000003,London,nhsRegion,2020-06-09,35
E40000003,London,nhsRegion,2020-06-08,69
E40000003,London,nhsRegion,2020-06-07,56
E40000003,London,nhsRegion,2020-06-06,46
E40000003,London,nhsRegion,2020-06-05,50
E40000003,London,nhsRegion,2020-06-04,58
E40000003,London,nhsRegion,2020-06-03,68
E40000003,London,nhsRegion,2020-06-02,51
E40000003,London,nhsRegion,2020-06-01,48
E40000003,London,nhsRegion,2020-05-31,42
E40000003,London,nhsRegion,2020-05-30,30
E40000003,London,nhsRegion,2020-05-29,51
E40000003,London,nhsRegion,2020-05-28,57
E40000003,London,nhsRegion,2020-05-27,69
E40000003,London,nhsRegion,2020-05-26,67
E40000003,London,nhsRegion,2020-05-25,49
E40000003,London,nhsRegion,2020-05-24,41
E40000003,London,nhsRegion,2020-05-23,43
E40000003,London,nhsRegion,2020-05-22,77
E40000003,London,nhsRegion,2020-05-21,76
E40000003,London,nhsRegion,2020-05-20,71
E40000003,London,nhsRegion,2020-05-19,89
E40000003,London,nhsRegion,2020-05-18,74
E40000003,London,nhsRegion,2020-05-17,51
E40000003,London,nhsRegion,2020-05-16,59
E40000003,London,nhsRegion,2020-05-15,77
E40000003,London,nhsRegion,2020-05-14,91
E40000003,London,nhsRegion,2020-05-13,91
E40000003,London,nhsRegion,2020-05-12,80
E40000003,London,nhsRegion,2020-05-11,91
E40000003,London,nhsRegion,2020-05-10,86
E40000003,London,nhsRegion,2020-05-09,85
E40000003,London,nhsRegion,2020-05-08,99
E40000003,London,nhsRegion,2020-05-07,202
E40000003,London,nhsRegion,2020-05-06,216
E40000003,London,nhsRegion,2020-05-05,178
E40000003,London,nhsRegion,2020-05-04,169
E40000003,London,nhsRegion,2020-05-03,157
E40000003,London,nhsRegion,2020-05-02,150
E40000003,London,nhsRegion,2020-05-01,201
E40000003,London,nhsRegion,2020-04-30,183
E40000003,London,nhsRegion,2020-04-29,212
E40000003,London,nhsRegion,2020-04-28,248
E40000003,London,nhsRegion,2020-04-27,261
E40000003,London,nhsRegion,2020-04-26,187
E40000003,London,nhsRegion,2020-04-25,137
E40000003,London,nhsRegion,2020-04-24,171
E40000003,London,nhsRegion,2020-04-23,266
E40000003,London,nhsRegion,2020-04-22,225
E40000003,London,nhsRegion,2020-04-21,288
E40000003,London,nhsRegion,2020-04-20,308
E40000003,London,nhsRegion,2020-04-19,290
E40000003,London,nhsRegion,2020-04-18,283
E40000003,London,nhsRegion,2020-04-17,358
E40000003,London,nhsRegion,2020-04-16,388
E40000003,London,nhsRegion,2020-04-15,412
E40000003,London,nhsRegion,2020-04-14,447
E40000003,London,nhsRegion,2020-04-13,416
E40000003,London,nhsRegion,2020-04-12,384
E40000003,London,nhsRegion,2020-04-11,490
E40000003,London,nhsRegion,2020-04-10,531
E40000003,London,nhsRegion,2020-04-09,554
E40000003,London,nhsRegion,2020-04-08,744
E40000003,London,nhsRegion,2020-04-07,722
E40000003,London,nhsRegion,2020-04-06,743
E40000003,London,nhsRegion,2020-04-05,732
E40000003,London,nhsRegion,2020-04-04,733
E40000003,London,nhsRegion,2020-04-03,647
E40000003,London,nhsRegion,2020-04-02,835
E40000003,London,nhsRegion,2020-04-01,767
E40000003,London,nhsRegion,2020-03-31,645
E40000003,London,nhsRegion,2020-03-30,883
E40000003,London,nhsRegion,2020-03-29,672
E40000003,London,nhsRegion,2020-03-28,551
E40000003,London,nhsRegion,2020-03-27,639
E40000003,London,nhsRegion,2020-03-26,519
E40000003,London,nhsRegion,2020-03-25,675
E40000003,London,nhsRegion,2020-03-24,637
E40000003,London,nhsRegion,2020-03-23,505
E40000003,London,nhsRegion,2020-03-22,335
E40000003,London,nhsRegion,2020-03-21,311
E40000003,London,nhsRegion,2020-03-20,272
E40000003,London,nhsRegion,2020-03-19,240
E40000005,South East,nhsRegion,2022-12-12,129
E40000005,South East,nhsRegion,2022-12-11,137
E40000005,South East,nhsRegion,2022-12-10,106
E40000005,South East,nhsRegion,2022-12-09,102
E40000005,South East,nhsRegion,2022-12-08,108
E40000005,South East,nhsRegion,2022-12-07,128
E40000005,South East,nhsRegion,2022-12-06,113
E40000005,South East,nhsRegion,2022-12-05,88
E40000005,South East,nhsRegion,2022-12-04,96
E40000005,South East,nhsRegion,2022-12-03,93
E40000005,South East,nhsRegion,2022-12-02,78
E40000005,South East,nhsRegion,2022-12-01,104
E40000005,South East,nhsRegion,2022-11-30,85
E40000005,South East,nhsRegion,2022-11-29,103
E40000005,South East,nhsRegion,2022-11-28,80
E40000005,South East,nhsRegion,2022-11-27,110
E40000005,South East,nhsRegion,2022-11-26,92
E40000005,South East,nhsRegion,2022-11-25,84
E40000005,South East,nhsRegion,2022-11-24,78
E40000005,South East,nhsRegion,2022-11-23,73
E40000005,South East,nhsRegion,2022-11-22,79
E40000005,South East,nhsRegion,2022-11-21,69
E40000005,South East,nhsRegion,2022-11-20,79
E40000005,South East,nhsRegion,2022-11-19,68
E40000005,South East,nhsRegion,2022-11-18,56
E40000005,South East,nhsRegion,2022-11-17,99
E40000005,South East,nhsRegion,2022-11-16,112
E40000005,South East,nhsRegion,2022-11-15,89
E40000005,South East,nhsRegion,2022-11-14,81
E40000005,South East,nhsRegion,2022-11-13,75
E40000005,South East,nhsRegion,2022-11-12,56
E40000005,South East,nhsRegion,2022-11-11,47
E40000005,South East,nhsRegion,2022-11-10,77
E40000005,South East,nhsRegion,2022-11-09,78
E40000005,South East,nhsRegion,2022-11-08,86
E40000005,South East,nhsRegion,2022-11-07,102
E40000005,South East,nhsRegion,2022-11-06,102
E40000005,South East,nhsRegion,2022-11-05,71
E40000005,South East,nhsRegion,2022-11-04,50
E40000005,South East,nhsRegion,2022-11-03,81
E40000005,South East,nhsRegion,2022-11-02,83
E40000005,South East,nhsRegion,2022-11-01,102
E40000005,South East,nhsRegion,2022-10-31,85
E40000005,South East,nhsRegion,2022-10-30,91
E40000005,South East,nhsRegion,2022-10-29,85
E40000005,South East,nhsRegion,2022-10-28,87
E40000005,South East,nhsRegion,2022-10-27,121
E40000005,South East,nhsRegion,2022-10-26,127
E40000005,South East,nhsRegion,2022-10-25,114
E40000005,South East,nhsRegion,2022-10-24,124
E40000005,South East,nhsRegion,2022-10-23,144
E40000005,South East,nhsRegion,2022-10-22,196
E40000005,South East,nhsRegion,2022-10-21,114
E40000005,South East,nhsRegion,2022-10-20,148
E40000005,South East,nhsRegion,2022-10-19,201
E40000005,South East,nhsRegion,2022-10-18,189
E40000005,South East,nhsRegion,2022-10-17,183
E40000005,South East,nhsRegion,2022-10-16,261
E40000005,South East,nhsRegion,2022-10-15,157
E40000005,South East,nhsRegion,2022-10-14,136
E40000005,South East,nhsRegion,2022-10-13,237
E40000005,South East,nhsRegion,2022-10-12,171
E40000005,South East,nhsRegion,2022-10-11,191
E40000005,South East,nhsRegion,2022-10-10,231
E40000005,South East,nhsRegion,2022-10-09,268
E40000005,South East,nhsRegion,2022-10-08,149
E40000005,South East,nhsRegion,2022-10-07,146
E40000005,South East,nhsRegion,2022-10-06,195
E40000005,South East,nhsRegion,2022-10-05,170
E40000005,South East,nhsRegion,2022-10-04,259
E40000005,South East,nhsRegion,2022-10-03,226
E40000005,South East,nhsRegion,2022-10-02,230
E40000005,South East,nhsRegion,2022-10-01,211
E40000005,South East,nhsRegion,2022-09-30,146
E40000005,South East,nhsRegion,2022-09-29,187
E40000005,South East,nhsRegion,2022-09-28,196
E40000005,South East,nhsRegion,2022-09-27,163
E40000005,South East,nhsRegion,2022-09-26,144
