areaCode,areaName,areaType,date,variant,cumWeeklySequenced,newWeeklyPercentage
E12000002,North West,region,2022-03-27,VOC-22JAN-01 (Omicron BA.2),315117.0,96.1
E12000002,North West,region,2022-03-20,Other,311544.0,0.3
E12000002,North West,region,2022-03-20,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-03-20,V-21APR-02 (Delta B.1.617.2),311544.0,0.0
E12000002,North West,region,2022-03-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-03-20,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-03-20,VOC-21NOV-01 (Omicron BA.1),311544.0,5.5
E12000002,North West,region,2022-03-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-03-20,VOC-22APR-04 (Omicron BA.5),311544.0,0.1
E12000002,North West,region,2022-03-20,VOC-22JAN-01 (Omicron BA.2),311544.0,94.0
E12000002,North West,region,2022-03-13,Other,304198.0,0.2
E12000002,North West,region,2022-03-13,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-03-13,V-21APR-02 (Delta B.1.617.2),304198.0,0.0
E12000002,North West,region,2022-03-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-03-13,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-03-13,VOC-21NOV-01 (Omicron BA.1),304198.0,9.2
E12000002,North West,region,2022-03-13,VOC-22APR-03 (Omicron BA.4),304198.0,0.0
E12000002,North West,region,2022-03-13,VOC-22APR-04 (Omicron BA.5),304198.0,0.0
E12000002,North West,region,2022-03-13,VOC-22JAN-01 (Omicron BA.2),304198.0,90.5
E12000002,North West,region,2022-03-06,Other,297335.0,0.2
E12000002,North West,region,2022-03-06,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-03-06,V-21APR-02 (Delta B.1.617.2),297335.0,0.0
E12000002,North West,region,2022-03-06,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-03-06,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-03-06,VOC-21NOV-01 (Omicron BA.1),297335.0,16.4
E12000002,North West,region,2022-03-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-03-06,VOC-22APR-04 (Omicron BA.5),297335.0,0.0
E12000002,North West,region,2022-03-06,VOC-22JAN-01 (Omicron BA.2),297335.0,83.3
E12000002,North West,region,2022-02-27,Other,290889.0,0.1
E12000002,North West,region,2022-02-27,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-02-27,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000002,North West,region,2022-02-27,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-02-27,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-02-27,VOC-21NOV-01 (Omicron BA.1),290889.0,28.9
E12000002,North West,region,2022-02-27,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-02-27,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-02-27,VOC-22JAN-01 (Omicron BA.2),290889.0,71.0
E12000002,North West,region,2022-02-20,Other,287388.0,0.0
E12000002,North West,region,2022-02-20,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-02-20,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000002,North West,region,2022-02-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-02-20,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-02-20,VOC-21NOV-01 (Omicron BA.1),287388.0,50.5
E12000002,North West,region,2022-02-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-02-20,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-02-20,VOC-22JAN-01 (Omicron BA.2),287388.0,49.4
E12000002,North West,region,2022-02-13,Other,284667.0,0.0
E12000002,North West,region,2022-02-13,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-02-13,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000002,North West,region,2022-02-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-02-13,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-02-13,VOC-21NOV-01 (Omicron BA.1),284667.0,65.9
E12000002,North West,region,2022-02-13,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-02-13,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-02-13,VOC-22JAN-01 (Omicron BA.2),284667.0,34.1
E12000002,North West,region,2022-02-06,Other,279203.0,0.0
E12000002,North West,region,2022-02-06,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-02-06,V-21APR-02 (Delta B.1.617.2),279203.0,0.0
E12000002,North West,region,2022-02-06,V-21OCT-01 (Delta AY 4.2),279203.0,0.1
E12000002,North West,region,2022-02-06,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-02-06,VOC-21NOV-01 (Omicron BA.1),279203.0,79.0
E12000002,North West,region,2022-02-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-02-06,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-02-06,VOC-22JAN-01 (Omicron BA.2),279203.0,20.9
E12000002,North West,region,2022-01-30,Other,0.0,0.0
E12000002,North West,region,2022-01-30,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-01-30,V-21APR-02 (Delta B.1.617.2),273745.0,0.0
E12000002,North West,region,2022-01-30,V-21OCT-01 (Delta AY 4.2),273745.0,0.0
E12000002,North West,region,2022-01-30,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-01-30,VOC-21NOV-01 (Omicron BA.1),273745.0,88.8
E12000002,North West,region,2022-01-30,VOC-22APR-03 (Omicron BA.4),273745.0,0.0
E12000002,North West,region,2022-01-30,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-01-30,VOC-22JAN-01 (Omicron BA.2),273745.0,11.2
E12000002,North West,region,2022-01-23,Other,0.0,0.0
E12000002,North West,region,2022-01-23,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-01-23,V-21APR-02 (Delta B.1.617.2),267333.0,0.0
E12000002,North West,region,2022-01-23,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000002,North West,region,2022-01-23,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-01-23,VOC-21NOV-01 (Omicron BA.1),267333.0,93.9
E12000002,North West,region,2022-01-23,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-01-23,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-01-23,VOC-22JAN-01 (Omicron BA.2),267333.0,6.0
E12000002,North West,region,2022-01-16,Other,262414.0,0.1
E12000002,North West,region,2022-01-16,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-01-16,V-21APR-02 (Delta B.1.617.2),262414.0,0.1
E12000002,North West,region,2022-01-16,V-21OCT-01 (Delta AY 4.2),262414.0,0.1
E12000002,North West,region,2022-01-16,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-01-16,VOC-21NOV-01 (Omicron BA.1),262414.0,97.4
E12000002,North West,region,2022-01-16,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-01-16,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-01-16,VOC-22JAN-01 (Omicron BA.2),262414.0,2.3
E12000002,North West,region,2022-01-09,Other,253129.0,0.0
E12000002,North West,region,2022-01-09,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-01-09,V-21APR-02 (Delta B.1.617.2),253129.0,0.4
E12000002,North West,region,2022-01-09,V-21OCT-01 (Delta AY 4.2),253129.0,0.1
E12000002,North West,region,2022-01-09,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-01-09,VOC-21NOV-01 (Omicron BA.1),253129.0,98.1
E12000002,North West,region,2022-01-09,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-01-09,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-01-09,VOC-22JAN-01 (Omicron BA.2),253129.0,1.4
E12000002,North West,region,2022-01-02,Other,242866.0,0.1
E12000002,North West,region,2022-01-02,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2022-01-02,V-21APR-02 (Delta B.1.617.2),242866.0,1.3
E12000002,North West,region,2022-01-02,V-21OCT-01 (Delta AY 4.2),242866.0,0.5
E12000002,North West,region,2022-01-02,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2022-01-02,VOC-21NOV-01 (Omicron BA.1),242866.0,96.9
E12000002,North West,region,2022-01-02,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2022-01-02,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2022-01-02,VOC-22JAN-01 (Omicron BA.2),242866.0,1.3
E12000002,North West,region,2021-12-26,Other,230603.0,0.0
E12000002,North West,region,2021-12-26,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-12-26,V-21APR-02 (Delta B.1.617.2),230603.0,2.6
E12000002,North West,region,2021-12-26,V-21OCT-01 (Delta AY 4.2),230603.0,1.1
E12000002,North West,region,2021-12-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-12-26,VOC-21NOV-01 (Omicron BA.1),230603.0,95.2
E12000002,North West,region,2021-12-26,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-12-26,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-12-26,VOC-22JAN-01 (Omicron BA.2),230603.0,1.0
E12000002,North West,region,2021-12-19,Other,218889.0,0.0
E12000002,North West,region,2021-12-19,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-12-19,V-21APR-02 (Delta B.1.617.2),218889.0,9.1
E12000002,North West,region,2021-12-19,V-21OCT-01 (Delta AY 4.2),218889.0,3.6
E12000002,North West,region,2021-12-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-12-19,VOC-21NOV-01 (Omicron BA.1),218889.0,86.0
E12000002,North West,region,2021-12-19,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-12-19,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-12-19,VOC-22JAN-01 (Omicron BA.2),218889.0,1.2
E12000002,North West,region,2021-12-12,Other,212890.0,0.1
E12000002,North West,region,2021-12-12,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-12-12,V-21APR-02 (Delta B.1.617.2),212890.0,30.2
E12000002,North West,region,2021-12-12,V-21OCT-01 (Delta AY 4.2),212890.0,12.0
E12000002,North West,region,2021-12-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-12-12,VOC-21NOV-01 (Omicron BA.1),212890.0,57.0
E12000002,North West,region,2021-12-12,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-12-12,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-12-12,VOC-22JAN-01 (Omicron BA.2),212890.0,0.6
E12000002,North West,region,2021-12-05,Other,206936.0,0.1
E12000002,North West,region,2021-12-05,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-12-05,V-21APR-02 (Delta B.1.617.2),206936.0,63.2
E12000002,North West,region,2021-12-05,V-21OCT-01 (Delta AY 4.2),206936.0,22.2
E12000002,North West,region,2021-12-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-12-05,VOC-21NOV-01 (Omicron BA.1),206936.0,13.8
E12000002,North West,region,2021-12-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-12-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-12-05,VOC-22JAN-01 (Omicron BA.2),206936.0,0.7
E12000002,North West,region,2021-11-28,Other,200684.0,0.0
E12000002,North West,region,2021-11-28,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-11-28,V-21APR-02 (Delta B.1.617.2),200684.0,75.8
E12000002,North West,region,2021-11-28,V-21OCT-01 (Delta AY 4.2),200684.0,21.0
E12000002,North West,region,2021-11-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-11-28,VOC-21NOV-01 (Omicron BA.1),200684.0,2.8
E12000002,North West,region,2021-11-28,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-11-28,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-11-28,VOC-22JAN-01 (Omicron BA.2),200684.0,0.3
E12000002,North West,region,2021-11-21,Other,195673.0,0.1
E12000002,North West,region,2021-11-21,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-11-21,V-21APR-02 (Delta B.1.617.2),195673.0,78.4
E12000002,North West,region,2021-11-21,V-21OCT-01 (Delta AY 4.2),195673.0,19.6
E12000002,North West,region,2021-11-21,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-11-21,VOC-21NOV-01 (Omicron BA.1),195673.0,1.7
E12000002,North West,region,2021-11-21,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-11-21,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-11-21,VOC-22JAN-01 (Omicron BA.2),195673.0,0.3
E12000002,North West,region,2021-11-14,Other,190287.0,0.1
E12000002,North West,region,2021-11-14,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-11-14,V-21APR-02 (Delta B.1.617.2),190287.0,80.9
E12000002,North West,region,2021-11-14,V-21OCT-01 (Delta AY 4.2),190287.0,17.5
E12000002,North West,region,2021-11-14,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-11-14,VOC-21NOV-01 (Omicron BA.1),190287.0,1.4
E12000002,North West,region,2021-11-14,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-11-14,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-11-14,VOC-22JAN-01 (Omicron BA.2),190287.0,0.1
E12000002,North West,region,2021-11-07,Other,0.0,0.0
E12000002,North West,region,2021-11-07,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-11-07,V-21APR-02 (Delta B.1.617.2),185122.0,83.0
E12000002,North West,region,2021-11-07,V-21OCT-01 (Delta AY 4.2),185122.0,15.6
E12000002,North West,region,2021-11-07,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-11-07,VOC-21NOV-01 (Omicron BA.1),185122.0,1.3
E12000002,North West,region,2021-11-07,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-11-07,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-11-07,VOC-22JAN-01 (Omicron BA.2),185122.0,0.1
E12000002,North West,region,2021-10-31,Other,179828.0,0.2
E12000002,North West,region,2021-10-31,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-10-31,V-21APR-02 (Delta B.1.617.2),179828.0,86.0
E12000002,North West,region,2021-10-31,V-21OCT-01 (Delta AY 4.2),179828.0,12.6
E12000002,North West,region,2021-10-31,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-10-31,VOC-21NOV-01 (Omicron BA.1),179828.0,1.0
E12000002,North West,region,2021-10-31,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-10-31,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-10-31,VOC-22JAN-01 (Omicron BA.2),179828.0,0.1
E12000002,North West,region,2021-10-24,Other,174938.0,1.5
E12000002,North West,region,2021-10-24,V-20DEC-01 (Alpha),174938.0,0.0
E12000002,North West,region,2021-10-24,V-21APR-02 (Delta B.1.617.2),174938.0,88.4
E12000002,North West,region,2021-10-24,V-21OCT-01 (Delta AY 4.2),174938.0,10.1
E12000002,North West,region,2021-10-24,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-10-24,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-10-24,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-10-24,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-10-24,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-10-17,Other,170583.0,1.8
E12000002,North West,region,2021-10-17,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-10-17,V-21APR-02 (Delta B.1.617.2),170583.0,88.7
E12000002,North West,region,2021-10-17,V-21OCT-01 (Delta AY 4.2),170583.0,9.4
E12000002,North West,region,2021-10-17,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-10-17,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-10-17,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-10-17,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-10-17,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-10-10,Other,167244.0,1.5
E12000002,North West,region,2021-10-10,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-10-10,V-21APR-02 (Delta B.1.617.2),167244.0,91.0
E12000002,North West,region,2021-10-10,V-21OCT-01 (Delta AY 4.2),167244.0,7.5
E12000002,North West,region,2021-10-10,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-10-10,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-10-10,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-10-10,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-10-10,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-10-03,Other,163691.0,0.5
E12000002,North West,region,2021-10-03,V-20DEC-01 (Alpha),163691.0,0.0
E12000002,North West,region,2021-10-03,V-21APR-02 (Delta B.1.617.2),163691.0,92.4
E12000002,North West,region,2021-10-03,V-21OCT-01 (Delta AY 4.2),163691.0,7.1
E12000002,North West,region,2021-10-03,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-10-03,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-10-03,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-10-03,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-10-03,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-09-26,Other,158373.0,0.4
E12000002,North West,region,2021-09-26,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-09-26,V-21APR-02 (Delta B.1.617.2),158373.0,92.6
E12000002,North West,region,2021-09-26,V-21OCT-01 (Delta AY 4.2),158373.0,7.0
E12000002,North West,region,2021-09-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-09-26,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-09-26,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-09-26,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-09-26,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-09-19,Other,153647.0,0.1
E12000002,North West,region,2021-09-19,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-09-19,V-21APR-02 (Delta B.1.617.2),153647.0,93.7
E12000002,North West,region,2021-09-19,V-21OCT-01 (Delta AY 4.2),153647.0,6.2
E12000002,North West,region,2021-09-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-09-19,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-09-19,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-09-19,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-09-19,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-09-12,Other,148896.0,0.1
E12000002,North West,region,2021-09-12,V-20DEC-01 (Alpha),148896.0,0.0
E12000002,North West,region,2021-09-12,V-21APR-02 (Delta B.1.617.2),148896.0,95.1
E12000002,North West,region,2021-09-12,V-21OCT-01 (Delta AY 4.2),148896.0,4.7
E12000002,North West,region,2021-09-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-09-12,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-09-12,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-09-12,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-09-12,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-09-05,Other,143727.0,0.1
E12000002,North West,region,2021-09-05,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-09-05,V-21APR-02 (Delta B.1.617.2),143727.0,96.4
E12000002,North West,region,2021-09-05,V-21OCT-01 (Delta AY 4.2),143727.0,3.5
E12000002,North West,region,2021-09-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-09-05,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-09-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-09-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-09-05,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-08-29,Other,139003.0,0.1
E12000002,North West,region,2021-08-29,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-08-29,V-21APR-02 (Delta B.1.617.2),139003.0,97.7
E12000002,North West,region,2021-08-29,V-21OCT-01 (Delta AY 4.2),139003.0,2.2
E12000002,North West,region,2021-08-29,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-08-29,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-08-29,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-08-29,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-08-29,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-08-22,Other,134578.0,0.0
E12000002,North West,region,2021-08-22,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-08-22,V-21APR-02 (Delta B.1.617.2),134578.0,97.8
E12000002,North West,region,2021-08-22,V-21OCT-01 (Delta AY 4.2),134578.0,2.2
E12000002,North West,region,2021-08-22,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-08-22,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-08-22,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-08-22,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000002,North West,region,2021-08-22,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000002,North West,region,2021-08-15,Other,130217.0,0.1
E12000002,North West,region,2021-08-15,V-20DEC-01 (Alpha),0.0,0.0
E12000002,North West,region,2021-08-15,V-21APR-02 (Delta B.1.617.2),130217.0,99.1
E12000002,North West,region,2021-08-15,V-21OCT-01 (Delta AY 4.2),130217.0,0.8
E12000002,North West,region,2021-08-15,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000002,North West,region,2021-08-15,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000002,North West,region,2021-08-15,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000002,North West,region,2021-08-15,VOC-22APR-04 (Omicron BA.5),0.0,0.0
